git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
3250000002,398336.000000
3250000002,678912.000000
3250000002,734208.000000
3250000002,615392.000000
3250000002,629760.000000
3250000002,672768.000000
3250000002,675840.000000
3250000002,417792.000000
3375000002,693248.000000
3375000002,539648.000000
3375000002,709408.000000
3375000002,676864.000000
3375000002,828416.000000
3375000002,364544.000000
3375000002,852992.000000
3375000002,550912.000000
3375000002,688128.000000
3375000002,700416.000000
3375000002,728064.000000
3375000002,813056.000000
3375000002,1333248.000000
3375000002,605184.000000
3375000002,779264.000000
3375000002,837632.000000
3375000002,750592.000000
3375000002,750592.000000
3375000002,750592.000000
3375000002,766976.000000
3375000002,686080.000000
3375000002,418688.000000
3375000002,541696.000000
3375000002,971904.000000
3375000002,710656.000000
3375000002,718816.000000
3375000002,710656.000000
3375000002,879648.000000
3375000002,760832.000000
3375000002,811008.000000
3500000002,653408.000000
3500000002,565248.000000
3500000002,598016.000000
3500000002,638976.000000
3500000002,627712.000000
3500000002,723808.000000
3500000002,686080.000000
3500000002,689056.000000
3500000002,786432.000000
3500000002,678912.000000
3500000002,662528.000000
3500000002,374784.000000
3500000002,700416.000000
3500000002,495616.000000
3500000002,621568.000000
3500000002,659264.000000
3500000002,624640.000000
3500000002,667424.000000
3500000002,678912.000000
3500000002,590848.000000
3500000002,635712.000000
3500000002,689024.000000
3500000002,621568.000000
3500000002,630624.000000
3500000002,686080.000000
3500000002,662528.000000
3500000002,573440.000000
3500000002,557056.000000
3500000002,553984.000000
3500000002,583680.000000
3625000002,779264.000000
3625000002,798720.000000
3625000002,786528.000000
3625000002,735232.000000
3625000002,845824.000000
3625000002,683008.000000
3625000002,744448.000000
3625000002,819200.000000
3625000002,759808.000000
3625000002,713696.000000
3625000002,779264.000000
3625000002,722944.000000
3625000002,827392.000000
3625000002,718816.000000
3625000002,764832.000000
3625000002,722944.000000
3625000002,660480.000000
3625000002,691200.000000
3625000002,746560.000000
3625000002,737280.000000
3625000002,779264.000000
3625000002,770048.000000
3625000002,708608.000000
3625000002,700416.000000
3625000002,720704.000000
3625000002,1034240.000000
3625000002,681984.000000
3625000002,546816.000000
3625000002,602112.000000
3625000002,1101824.000000
3750000002,762880.000000
3750000002,745472.000000
3750000002,802816.000000
3750000002,830272.000000
3750000002,791552.000000
3750000002,858016.000000
3750000002,700416.000000
3750000002,739328.000000
3750000002,787456.000000
3750000002,902112.000000
3750000002,1102848.000000
3750000002,666624.000000
3750000002,491520.000000
3750000002,648192.000000
3750000002,737440.000000
3750000002,806912.000000
3750000002,773120.000000
3750000002,795648.000000
3750000002,874656.000000
3750000002,789504.000000
3750000002,872448.000000
3750000002,866304.000000
3750000002,681984.000000
3750000002,692224.000000
3750000002,726016.000000
3750000002,771072.000000
3750000002,753472.000000
3750000002,791552.000000
3750000002,785408.000000
3750000002,744384.000000
3875000002,701440.000000
3875000002,700416.000000
3875000002,603136.000000
3875000002,407488.000000
3875000002,520192.031250
3875000002,518144.000000
3875000002,1162240.000000
3875000002,450560.000000
3875000002,671744.000000
3875000002,685056.000000
3875000002,626496.000000
3875000002,687040.000000
3875000002,733184.000000
3875000002,739232.000000
3875000002,750592.000000
3875000002,642048.000000
3875000002,627552.000000
3875000002,664576.000000
3875000002,700416.000000
3875000002,649216.000000
3875000002,490496.000000
3875000002,526336.000000
3875000002,728064.000000
3875000002,664576.000000
3875000002,450560.000000
3875000002,631808.000000
3875000002,522239.968750
3875000002,719680.000000
3875000002,700416.000000
3875000002,662528.000000
4000000002,737280.000000
4000000002,930816.000000
4000000002,591872.000000
4000000002,688128.000000
4000000002,440288.000000
4000000002,587776.000000
4000000002,842752.000000
4000000002,783360.000000
4000000002,765952.000000
4000000002,739328.000000
4000000002,758784.000000
4000000002,767936.000000
4000000002,766976.000000
4000000002,791552.000000
4000000002,770016.000000
4000000002,417792.000000
