git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
1500000002,677758
1500000002,670819
1500000002,852118
1500000002,851838
1500000002,982888
1500000002,741278
1500000002,793068
1625000002,717818
1625000002,757048
1625000002,724448
1625000002,731388
1625000002,719009
1625000002,683188
1625000002,717528
1625000002,706538
1625000002,671838
1625000002,714808
1625000002,717028
1625000002,651189
1625000002,989178
1625000002,540399
1625000002,729239
1625000002,741668
1625000002,729088
1625000002,725938
1625000002,754448
1625000002,1013988
1625000002,977498
1625000002,690669
1625000002,945958
1625000002,799948
1625000002,697518
1625000002,809618
1625000002,734558
1625000002,716849
1625000002,637808
1625000002,664838
1750000002,732078
1750000002,803138
1750000002,729759
1750000002,742768
1750000002,648269
1750000002,478798
1750000002,702628
1750000002,732048
1750000002,712008
1750000002,742018
1750000002,809628
1750000002,765138
1750000002,794608
1750000002,810098
1750000002,862328
1750000002,631319
1750000002,749788
1750000002,776638
1750000002,774328
1750000002,1207747
1750000002,648809
1750000002,588219
1750000002,584319
1750000002,791778
1750000002,774008
1750000002,783188
1750000002,889878
1750000002,733429
1750000002,762688
1750000002,486079
1875000002,754078
1875000002,778308
1875000002,1133288
1875000002,739499
1875000002,707798
1875000002,711239
1875000002,799398
1875000002,690899
1875000002,1165788
1875000002,802918
1875000002,797698
1875000002,886008
1875000002,808368
1875000002,814268
1875000002,829678
1875000002,968008
1875000002,840718
1875000002,850238
1875000002,851088
1875000002,848158
1875000002,840248
1875000002,844398
1875000002,841618
1875000002,764288
1875000002,923158
1875000002,766628
1875000002,840068
1875000002,826268
1875000002,846428
1875000002,891418
2000000002,750528
2000000002,419549
2000000002,702978
2000000002,640219
2000000002,745398
2000000002,718698
2000000002,708699
2000000002,829068
2000000002,751619
2000000002,842508
2000000002,803128
2000000002,729428
2000000002,946348
2000000002,571288
2000000002,727838
2000000002,581119
2000000002,765298
2000000002,575348
2000000002,754098
2000000002,505729
2000000002,544389
2000000002,810028
2000000002,801778
2000000002,718619
2000000002,695088
2000000002,798208
2000000002,694859
2000000002,661798
2000000002,677869
2000000002,664928
2125000002,827188
2125000002,714099
2125000002,787958
2125000002,517679
2125000002,767138
2125000002,787108
2125000002,709028
2125000002,893968
2125000002,753428
2125000002,620388
2125000002,859418
2125000002,824828
2125000002,669808
2125000002,678769
2125000002,751948
2125000002,558249
2125000002,597919
2125000002,736168
2125000002,493439
2125000002,480759
2125000002,485059
2125000002,805218
2125000002,767548
2125000002,880618
2125000002,677898
2125000002,823208
2125000002,573278
2125000002,539168
2125000002,616449
2125000002,787118
2250000002,721848
2250000002,759869
2250000002,754119
2250000002,704698
2250000002,593868
2250000002,356319
2250000002,761839
2250000002,478899
2250000002,967608
2250000002,679959
2250000002,767778
2250000002,745788
2250000002,673698
2250000002,625529
2250000002,695328
2250000002,832718
2250000002,732018
2250000002,714828
2250000002,713789
2250000002,535999
2250000002,717518
2250000002,606039
2250000002,597008
2250000002,582088
2250000002,717988
2250000002,617229
2250000002,638199
2250000002,721478
2250000002,697958
2250000002,867308
2375000002,603088
2375000002,819248
2375000002,537869
2375000002,668228
2375000002,720688
2375000002,766858
2375000002,765558
2375000002,750678
2375000002,733749
2375000002,732609
2375000002,769168
2375000002,681808
2375000002,740898
2375000002,505708
2375000002,700048
2375000002,793409
2375000002,798318
2375000002,825488
2375000002,503029
2375000002,706009
2375000002,669489
2375000002,758059
2375000002,712658
2375000002,725348
2375000002,726639
2375000002,394019
2375000002,489859
2375000002,712988
2375000002,800328
2375000002,996028
2500000002,783588
2500000002,813538
2500000002,838478
2500000002,1181008
2500000002,651629
2500000002,642428
2500000002,750138
2500000002,704169
2500000002,853028
2500000002,973897
2500000002,876018
2500000002,866658
2500000002,679558
2500000002,840698
2500000002,1099437
2500000002,891638
2500000002,849988
2500000002,867118
2500000002,752738
2500000002,769358
2500000002,823928
2500000002,846918
2500000002,783828
2500000002,1028308
2500000002,825678
2500000002,1003668
2500000002,839868
2500000002,846738
2500000002,886868
2500000002,846508
2625000002,704809
2625000002,745468
2625000002,659359
2625000002,667318
2625000002,851308
2625000002,795188
2625000002,649979
2625000002,686918
2625000002,697339
2625000002,784399
2625000002,713779
2625000002,729268
2625000002,579169
2625000002,718589
2625000002,595089
2625000002,750608
2625000002,643438
2625000002,716088
2625000002,721798
2625000002,740588
2625000002,660359
2625000002,677658
2625000002,699689
2625000002,693389
2625000002,732408
2625000002,698329
2625000002,735018
2625000002,776848
2625000002,653709
2625000002,680308
2750000002,595269
2750000002,770878
2750000002,599648
2750000002,778848
2750000002,745808
2750000002,540869
2750000002,727499
2750000002,756358
2750000002,795209
2750000002,783018
2750000002,779208
2750000002,833838
2750000002,751219
2750000002,785078
2750000002,818678
2750000002,800949
2750000002,755098
2750000002,699638
2750000002,550709
2750000002,779508
2750000002,800339
2750000002,808378
2750000002,813198
2750000002,806248
2750000002,795648
2750000002,838118
2750000002,798648
2750000002,908498
2750000002,744848
2750000002,747058
2875000002,620879
2875000002,473679
2875000002,767109
2875000002,695598
2875000002,703169
2875000002,703199
2875000002,1222847
2875000002,704239
2875000002,705358
2875000002,715638
2875000002,730378
2875000002,460209
2875000002,642209
2875000002,755998
2875000002,353019
2875000002,565219
2875000002,602759
2875000002,666329
2875000002,709079
2875000002,696578
2875000002,550148
2875000002,695589
2875000002,576178
2875000002,584479
2875000002,666008
2875000002,681919
2875000002,692648
2875000002,702608
2875000002,678438
2875000002,669238
3000000002,653369
3000000002,723538
3000000002,801078
3000000002,484489
3000000002,769368
3000000002,779108
3000000002,793339
3000000002,761388
3000000002,742918
3000000002,553119
3000000002,635368
3000000002,1096298
3000000002,809668
3000000002,750058
3000000002,751849
3000000002,817378
3000000002,852298
3000000002,757028
3000000002,784968
3000000002,754238
3000000002,817719
3000000002,768708
3000000002,696799
3000000002,835068
3000000002,779808
3000000002,772009
3000000002,737558
3000000002,705669
3000000002,737418
3000000002,611318
3125000002,816968
3125000002,690328
3125000002,753749
3125000002,802939
3125000002,763898
3125000002,633828
3125000002,631979
3125000002,565099
3125000002,633738
3125000002,602909
3125000002,495259
3125000002,856798
3125000002,795048
3125000002,769488
3125000002,777968
3125000002,789008
3125000002,764899
3125000002,1129837
3125000002,820998
3125000002,873888
3125000002,791568
3125000002,675528
3125000002,727218
3125000002,742228
3125000002,1163537
3125000002,826919
3125000002,960847
3125000002,579658
3125000002,1166737
3125000002,914798
3250000002,808148
3250000002,731479
3250000002,690808
3250000002,697198
3250000002,591999
3250000002,638228
3250000002,683248
3250000002,686058
3250000002,743908
3250000002,799258
3250000002,673048
3250000002,696139
3250000002,709918
3250000002,808048
3250000002,545129
3250000002,770618
3250000002,620058
3250000002,501729
3250000002,410729
3250000002,439689
3250000002,617038
3250000002,449369
3250000002,410580
3250000002,515309
3250000002,464609
3250000002,635018
3250000002,792018
3250000002,609558
3250000002,791668
3250000002,711788
3375000002,555699
3375000002,669569
3375000002,671628
3375000002,804118
3375000002,617259
3375000002,742728
3375000002,484229
3375000002,764858
3375000002,866858
3375000002,550829
3375000002,699028
3375000002,471189
3375000002,685818
3375000002,645108
3375000002,777808
3375000002,495388
3375000002,475829
3375000002,480059
3375000002,488899
3375000002,468699
3375000002,491939
3375000002,598428
3375000002,462859
3375000002,476399
3375000002,448059
3375000002,596929
3375000002,396709
3375000002,761108
3375000002,414899
3375000002,449408
3500000002,576529
3500000002,667399
3500000002,621298
3500000002,740478
3500000002,1070017
3500000002,661718
3500000002,681549
3500000002,689038
3500000002,644679
3500000002,613899
3500000002,677628
3500000002,663438
3500000002,657239
3500000002,676498
3500000002,619248
3500000002,672439
3500000002,700218
3500000002,667958
3500000002,720208
3500000002,672189
3500000002,507959
3500000002,510349
3500000002,708318
3500000002,684348
3500000002,648118
3500000002,653769
3500000002,661009
3500000002,632309
3500000002,701629
3500000002,688028
3625000002,802729
3625000002,626828
3625000002,691619
3625000002,783198
3625000002,774808
3625000002,782818
3625000002,679699
3625000002,712458
3625000002,1184887
3625000002,776878
3625000002,688919
3625000002,888778
3625000002,530329
3625000002,777048
3625000002,584108
3625000002,418819
3625000002,713998
3625000002,712699
3625000002,733399
3625000002,744988
3625000002,713018
3625000002,735798
3625000002,864868
3625000002,758398
3625000002,628468
3625000002,756598
3625000002,749668
3625000002,728739
3625000002,647638
3625000002,573538
3750000002,701179
3750000002,554759
3750000002,739788
3750000002,818348
3750000002,856208
3750000002,830108
3750000002,822148
3750000002,471999
3750000002,670488
3750000002,511279
3750000002,545279
3750000002,594029
3750000002,515499
3750000002,729799
3750000002,847428
3750000002,848558
3750000002,767708
3750000002,722449
3750000002,454219
3750000002,928858
3750000002,837388
3750000002,844158
3750000002,821408
3750000002,771128
3750000002,876028
3750000002,817198
3750000002,506988
3750000002,793748
3750000002,845158
3750000002,813198
3875000002,642619
3875000002,687549
3875000002,782148
3875000002,697329
3875000002,808938
3875000002,640239
3875000002,780678
3875000002,1418027
3875000002,726138
3875000002,709499
3875000002,767708
3875000002,708988
3875000002,778588
3875000002,435709
3875000002,445549
3875000002,621408
3875000002,712388
3875000002,734338
3875000002,698188
3875000002,604669
3875000002,602428
3875000002,643298
3875000002,442469
3875000002,372699
3875000002,735268
3875000002,721219
3875000002,696928
3875000002,715868
3875000002,682808
3875000002,523209
4000000002,678589
4000000002,689748
4000000002,813418
4000000002,731429
4000000002,769048
4000000002,823988
4000000002,1053937
4000000002,777538
4000000002,486279
4000000002,626938
4000000002,666549
4000000002,717938
4000000002,871558
4000000002,773688
4000000002,762719
4000000002,768988
4000000002,814358
4000000002,427469
4000000002,811308
4000000002,763928
4000000002,733229
4000000002,872328
4000000002,778058
4000000002,767928
4000000002,768698
4000000002,788618
4000000002,697639
4000000002,649898
4000000002,523729
4000000002,443299
4125000002,683198
4125000002,683088
4125000002,504838
4125000002,591858
4125000002,590479
4125000002,724778
4125000002,643019
4125000002,661939
4125000002,608079
4125000002,706549
4125000002,674228
4125000002,411449
4125000002,585609
4125000002,686988
4125000002,617478
4125000002,759018
4125000002,695519
4125000002,732298
4125000002,937848
4125000002,618709
4125000002,666308
4125000002,647679
4125000002,754568
4125000002,428769
4125000002,636298
4125000002,639359
4125000002,717888
4125000002,741318
4125000002,717518
4125000002,361029
4250000002,559659
4250000002,772178
4250000002,695969
4250000002,717248
4250000002,748398
4250000002,766358
4250000002,966088
4250000002,561799
4250000002,515339
4250000002,475029
4250000002,461289
4250000002,794088
4250000002,744519
4250000002,755328
4250000002,733058
4250000002,808548
4250000002,688739
4250000002,685068
4250000002,758548
4250000002,846058
4250000002,779918
4250000002,742209
4250000002,724949
4250000002,724588
4250000002,732728
4250000002,761198
4250000002,716358
4250000002,497179
4250000002,793459
4250000002,608079
4375000002,602439
4375000002,784468
4375000002,809448
4375000002,810018
4375000002,624638
4375000002,540029
4375000002,873408
4375000002,992287
4375000002,823698
4375000002,775788
4375000002,760228
4375000002,796558
4375000002,824098
4375000002,463609
4375000002,462339
4375000002,767978
4375000002,755968
4375000002,878588
4375000002,938018
4375000002,770368
4375000002,857738
4375000002,851048
4375000002,639068
4375000002,768688
4375000002,783379
4375000002,777319
4375000002,704139
4375000002,614048
4375000002,613959
4375000002,787598
4500000002,410199
4500000002,725588
4500000002,693678
4500000002,674809
4500000002,700028
4500000002,728279
4500000002,667799
4500000002,721418
4500000002,754438
4500000002,679479
4500000002,658268
4500000002,720379
4500000002,707538
4500000002,697478
4500000002,803138
4500000002,756069
4500000002,767588
4500000002,727608
4500000002,744288
4500000002,696349
4500000002,790198
4500000002,699618
4500000002,726728
4500000002,777268
4500000002,746199
4500000002,943997
4500000002,791088
4500000002,754478
4500000002,744289
4500000002,725028
4625000002,748729
4625000002,722888
4625000002,734848
4625000002,994038
4625000002,657749
4625000002,689489
4625000002,1062827
4625000002,786858
4625000002,852768
4625000002,723949
4625000002,716738
4625000002,659948
4625000002,782238
4625000002,785729
4625000002,728039
4625000002,587219
4625000002,751829
4625000002,744128
4625000002,745468
4625000002,703819
4625000002,826628
4625000002,741738
4625000002,837268
4625000002,493119
4625000002,465249
4625000002,745948
4625000002,833928
4625000002,830328
4625000002,747388
4625000002,669588
4750000002,672798
4750000002,664299
4750000002,821168
4750000002,528259
4750000002,650928
4750000002,654768
4750000002,689418
4750000002,699368
4750000002,610038
4750000002,737668
4750000002,596499
4750000002,435849
4750000002,593088
4750000002,710618
4750000002,680609
4750000002,665898
4750000002,743468
4750000002,703528
4750000002,683549
4750000002,694299
4750000002,611798
4750000002,677279
4750000002,653698
4750000002,707188
4750000002,662949
4750000002,755198
4750000002,725248
4750000002,707998
4750000002,847708
4750000002,566358
4875000002,746109
4875000002,433979
4875000002,446569
4875000002,637858
4875000002,731428
4875000002,734808
4875000002,882208
4875000002,499879
4875000002,810568
4875000002,710409
4875000002,739188
4875000002,685279
4875000002,668948
4875000002,750168
4875000002,791478
4875000002,728079
4875000002,635659
4875000002,494159
4875000002,649308
4875000002,659448
4875000002,691289
4875000002,735978
4875000002,674938
4875000002,751699
4875000002,636889
4875000002,767298
4875000002,672618
4875000002,549629
4875000002,496499
4875000002,736799
5000000002,791388
5000000002,904148
5000000002,777418
5000000002,801028
5000000002,633379
5000000002,809388
5000000002,467639
5000000002,814288
5000000002,743898
5000000002,817758
5000000002,783368
5000000002,776578
5000000002,922877
5000000002,672588
5000000002,611619
5000000002,841278
5000000002,744598
5000000002,814098
5000000002,755898
5000000002,840288
5000000002,849618
5000000002,819198
5000000002,691039
5000000002,468538
5000000002,792779
5000000002,776468
5000000002,757269
5000000002,761409
5000000002,888348
5000000002,803778
5125000002,551919
5125000002,648148
5125000002,690268
5125000002,525809
5125000002,392429
5125000002,1095557
5125000002,702439
5125000002,720308
5125000002,724289
5125000002,713628
5125000002,454829
5125000002,730559
5125000002,378479
5125000002,572218
5125000002,570719
5125000002,738548
5125000002,764368
5125000002,673139
5125000002,799248
5125000002,692308
5125000002,444039
5125000002,427969
5125000002,1232398
5125000002,692298
5125000002,692619
5125000002,601108
5125000002,744058
5125000002,687098
5125000002,348309
5125000002,410469
5250000002,434069
5250000002,491899
5250000002,754648
5250000002,841528
5250000002,804018
5250000002,814049
5250000002,803838
5250000002,454079
5250000002,700548
5250000002,484598
5250000002,746288
5250000002,708968
5250000002,842568
5250000002,790358
5250000002,804518
5250000002,828188
5250000002,695138
5250000002,735308
5250000002,775298
5250000002,575268
5250000002,779678
5250000002,776268
5250000002,755548
5250000002,798348
5250000002,837098
5250000002,743438
5250000002,813128
5250000002,739258
5250000002,770668
5250000002,786758
5375000002,630709
5375000002,724689
5375000002,534829
5375000002,515439
5375000002,524089
5375000002,575459
5375000002,705198
5375000002,705488
5375000002,689058
5375000002,698468
5375000002,670799
5375000002,705288
5375000002,954688
5375000002,645919
5375000002,667878
5375000002,740538
5375000002,683848
5375000002,933578
5375000002,611959
5375000002,707949
5375000002,679068
5375000002,701428
5375000002,461519
5375000002,697388
5375000002,692849
5375000002,825338
5375000002,693718
5375000002,734418
5375000002,709178
5375000002,690609
5500000002,721578
5500000002,740118
5500000002,751868
5500000002,696148
5500000002,752658
5500000002,830678
5500000002,734949
5500000002,722578
5500000002,700488
5500000002,673628
5500000002,661158
5500000002,696108
5500000002,748668
5500000002,734799
5500000002,685489
5500000002,746078
5500000002,739178
5500000002,696698
5500000002,790918
5500000002,423809
5500000002,597358
5500000002,474239
5500000002,460099
5500000002,728978
5500000002,742448
5500000002,697658
5500000002,734359
5500000002,691468
5500000002,796898
5500000002,410319
5625000002,819678
5625000002,838498
5625000002,884137
5625000002,786938
5625000002,829758
5625000002,778038
5625000002,768208
5625000002,881898
5625000002,832208
5625000002,802168
5625000002,789018
5625000002,889608
5625000002,1106688
5625000002,765028
5625000002,775669
5625000002,700838
5625000002,590999
5625000002,774878
5625000002,728908
5625000002,840948
5625000002,772988
5625000002,831038
5625000002,788239
5625000002,775718
5625000002,952828
5625000002,824198
5625000002,619859
5625000002,470368
5625000002,509949
5625000002,826958
5750000002,720569
5750000002,662508
5750000002,727969
5750000002,740818
5750000002,727218
5750000002,372929
5750000002,689298
5750000002,439419
5750000002,684428
5750000002,699588
5750000002,705809
5750000002,736868
5750000002,728568
5750000002,799819
5750000002,490669
5750000002,670238
5750000002,715568
5750000002,438119
5750000002,420729
5750000002,680639
5750000002,687489
5750000002,788708
5750000002,434609
5750000002,466509
5750000002,515759
5750000002,669998
5750000002,509519
5750000002,611759
5750000002,592689
5750000002,612198
5875000002,761178
5875000002,592678
5875000002,835168
5875000002,819498
5875000002,818698
5875000002,816758
5875000002,763789
5875000002,451549
5875000002,891738
5875000002,1070977
5875000002,796958
5875000002,866748
5875000002,444149
5875000002,733228
5875000002,793428
5875000002,741658
5875000002,608029
5875000002,773398
5875000002,817878
5875000002,742099
5875000002,846628
5875000002,691278
5875000002,664358
5875000002,604519
5875000002,748698
5875000002,718609
5875000002,761408
5875000002,812488
5875000002,672649
5875000002,777148
6000000002,507159
6000000002,610048
6000000002,610968
6000000002,344889
6000000002,377309
6000000002,727178
6000000002,664808
6000000002,635839
6000000002,529978
6000000002,432409
6000000002,404149
6000000002,634649
6000000002,632298
6000000002,728288
6000000002,673488
6000000002,668829
6000000002,692128
6000000002,681608
6000000002,591609
6000000002,500558
6000000002,550539
6000000002,492118
6000000002,678399
6000000002,696158
6000000002,709428
6000000002,727968
6000000002,585358
6000000002,718869
6000000002,639058
6000000002,705768
6125000002,667079
6125000002,780778
6125000002,684789
6125000002,467659
6125000002,691788
6125000002,829798
6125000002,732909
6125000002,589568
6125000002,824448
6125000002,753928
6125000002,714368
6125000002,712798
6125000002,688278
6125000002,725509
6125000002,858708
6125000002,800818
6125000002,721878
6125000002,464589
6125000002,805408
6125000002,728218
6125000002,791468
6125000002,705599
6125000002,681458
6125000002,695018
6125000002,679538
6125000002,704199
6125000002,435209
6125000002,679619
6125000002,679329
6125000002,791748
6250000002,791328
6250000002,820618
6250000002,1125408
6250000002,591129
6250000002,1072398
6250000002,990818
6250000002,685369
6250000002,795278
6250000002,744999
6250000002,725868
6250000002,877548
6250000002,731739
6250000002,803678
6250000002,837658
6250000002,836618
6250000002,458699
6250000002,459369
6250000002,670288
6250000002,751998
6250000002,706298
6250000002,842628
6250000002,795188
6250000002,732178
6250000002,937938
6250000002,582809
6250000002,703928
6250000002,743059
6250000002,809308
6250000002,875388
6250000002,836168
6375000002,642388
6375000002,665018
6375000002,741248
6375000002,369949
6375000002,457239
6375000002,603249
6375000002,674259
6375000002,512268
6375000002,525238
6375000002,540779
6375000002,620129
6375000002,685188
6375000002,437249
6375000002,736618
6375000002,435199
6375000002,500788
6375000002,629998
6375000002,654649
6375000002,667159
6375000002,757228
6375000002,607688
6375000002,677708
6375000002,686428
6375000002,824878
6375000002,690459
6375000002,645909
6375000002,631539
6375000002,539828
6375000002,510429
6375000002,604588
6500000002,740818
6500000002,754079
6500000002,733218
6500000002,423349
6500000002,645058
6500000002,618169
6500000002,793198
6500000002,1168588
6500000002,783708
6500000002,747799
6500000002,775818
6500000002,782088
6500000002,582609
6500000002,774868
6500000002,780458
6500000002,485508
6500000002,809888
6500000002,660799
6500000002,811668
6500000002,689018
6500000002,737338
6500000002,749088
6500000002,755838
6500000002,592849
6500000002,757799
6500000002,758798
6500000002,757338
6500000002,831038
6500000002,736328
6500000002,758698
6625000002,782329
6625000002,844778
6625000002,971838
6625000002,455189
6625000002,745939
6625000002,1099218
6625000002,616999
6625000002,607488
6625000002,601038
6625000002,823958
6625000002,705409
6625000002,865378
6625000002,772018
6625000002,770909
6625000002,751058
6625000002,909327
6625000002,841668
6625000002,609509
6625000002,908038
6625000002,838488
6625000002,851118
6625000002,750199
6625000002,861438
6625000002,797508
6625000002,640919
6625000002,616869
6625000002,644239
6625000002,739598
6625000002,676779
6625000002,873678
6750000002,717278
6750000002,452679
6750000002,633879
6750000002,617729
6750000002,602178
6750000002,591889
6750000002,773718
6750000002,676198
6750000002,656138
6750000002,690099
6750000002,827858
6750000002,672049
6750000002,462539
6750000002,734859
6750000002,683489
6750000002,567198
6750000002,602638
6750000002,722838
6750000002,689949
6750000002,742988
6750000002,739678
6750000002,488029
6750000002,451249
6750000002,741498
6750000002,748488
6750000002,646059
6750000002,704709
6750000002,690039
6750000002,696909
6750000002,869728
6875000002,602338
6875000002,751169
6875000002,720178
6875000002,838448
6875000002,761138
6875000002,796058
6875000002,797018
6875000002,894288
6875000002,768558
6875000002,885568
6875000002,830148
6875000002,797958
6875000002,828148
6875000002,715818
6875000002,594599
6875000002,823128
6875000002,768508
6875000002,777498
6875000002,878158
6875000002,967268
6875000002,651898
6875000002,777688
6875000002,693618
6875000002,826728
6875000002,842678
6875000002,831308
6875000002,784378
6875000002,836818
6875000002,764678
6875000002,723769
7000000002,743238
7000000002,679518
7000000002,683128
7000000002,932258
7000000002,661728
7000000002,666248
7000000002,658349
7000000002,707748
7000000002,444159
7000000002,607928
7000000002,630598
7000000002,655618
7000000002,718198
7000000002,729369
7000000002,655119
7000000002,626538
7000000002,824698
7000000002,643659
7000000002,390529
7000000002,625759
7000000002,633979
7000000002,696429
7000000002,670038
7000000002,700419
7000000002,739639
7000000002,716778
7000000002,697698
7000000002,797248
7000000002,601558
7000000002,611698
7125000002,672599
7125000002,791788
7125000002,753018
7125000002,737728
7125000002,836408
7125000002,746418
7125000002,737598
7125000002,779138
7125000002,416969
7125000002,825038
7125000002,712948
7125000002,747408
7125000002,742018
7125000002,731999
7125000002,772789
7125000002,720698
7125000002,613948
7125000002,699369
7125000002,515478
7125000002,695208
7125000002,917238
7125000002,561009
7125000002,648188
7125000002,596509
7125000002,614249
7125000002,573399
7125000002,1051218
7125000002,457948
7125000002,738738
7125000002,687198
7250000002,899478
7250000002,941037
7250000002,823149
7250000002,890458
7250000002,845398
7250000002,1185087
7250000002,883238
7250000002,755028
7250000002,469679
7250000002,841168
7250000002,738569
7250000002,733858
7250000002,704748
7250000002,884358
7250000002,1021337
7250000002,834148
7250000002,823808
7250000002,843068
7250000002,526959
7250000002,811778
7250000002,902648
7250000002,924108
7250000002,846988
7250000002,924388
7250000002,828398
7250000002,885758
7250000002,879238
7250000002,815198
7250000002,778448
7250000002,776939
7375000002,696548
7375000002,568098
7375000002,738369
7375000002,688168
