git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
1500000002,756000.000000
1500000002,786000.000000
1500000002,1036000.000000
1500000002,642000.000000
1500000002,803000.000000
1500000002,815000.000000
1500000002,807000.000000
1500000002,915000.000000
1500000002,781000.000000
1625000002,662000.000000
1625000002,658000.000000
1625000002,716000.000000
1625000002,646000.000000
1625000002,667000.000000
1625000002,739000.000000
1625000002,739000.000000
1625000002,730000.000000
1625000002,688000.000000
1625000002,713000.000000
1625000002,791000.000000
1625000002,740000.000000
1625000002,657000.000000
1625000002,401000.000000
1625000002,686000.000000
1625000002,772000.000000
1625000002,733000.000000
1625000002,677000.000000
1625000002,683000.000000
1625000002,766000.000000
1625000002,445000.000000
1625000002,521000.000000
1625000002,633000.000000
1625000002,477000.000000
1625000002,684000.000000
1625000002,506000.000000
1625000002,726000.000000
1625000002,747000.000000
1625000002,509000.000000
1625000002,429000.000000
1750000002,797000.000000
1750000002,826000.000000
1750000002,788000.000000
1750000002,797000.000000
1750000002,796000.000000
1750000002,761000.000000
1750000002,758000.000000
1750000002,905000.000000
1750000002,684000.000000
1750000002,781000.000000
1750000002,753000.000000
1750000002,614000.000000
1750000002,615000.000000
1750000002,798000.000000
1750000002,755000.000000
1750000002,726000.000000
1750000002,490000.000000
1750000002,595000.000000
1750000002,465000.000000
1750000002,796000.000000
1750000002,752000.000000
1750000002,619000.000000
1750000002,706000.000000
1750000002,695000.000000
1750000002,855000.000000
1750000002,663000.000000
1750000002,558000.000000
1750000002,552000.000000
1750000002,586000.000000
1750000002,502000.000000
1875000002,785000.000000
1875000002,820000.000000
1875000002,799000.000000
1875000002,891000.000000
1875000002,568000.000000
1875000002,799000.000000
1875000002,728000.000000
1875000002,700000.000000
1875000002,801000.000000
1875000002,842000.000000
1875000002,816000.000000
1875000002,821000.000000
1875000002,773000.000000
1875000002,782000.000000
1875000002,481000.000000
1875000002,640000.000000
1875000002,781000.000000
1875000002,801000.000000
1875000002,769000.000000
1875000002,774000.000000
1875000002,757000.000000
1875000002,762000.000000
1875000002,792000.000000
1875000002,802000.000000
1875000002,460000.000000
1875000002,467000.000000
1875000002,820000.000000
1875000002,647000.000000
1875000002,773000.000000
1875000002,770000.000000
2000000002,581000.000000
2000000002,673000.000000
2000000002,700000.000000
2000000002,498000.000000
2000000002,617000.000000
2000000002,576000.000000
2000000002,541000.000000
2000000002,538000.000000
2000000002,572000.000000
2000000002,659000.000000
2000000002,705000.000000
2000000002,714000.000000
2000000002,705000.000000
2000000002,720000.000000
2000000002,724000.000000
2000000002,731000.000000
2000000002,747000.000000
2000000002,764000.000000
2000000002,757000.000000
2000000002,736000.000000
2000000002,794000.000000
2000000002,565000.000000
2000000002,720000.000000
2000000002,728000.000000
2000000002,618000.000000
2000000002,558000.000000
2000000002,604000.000000
2000000002,592000.000000
2000000002,526000.000000
2000000002,801000.000000
2125000002,472000.000000
2125000002,442000.000000
2125000002,691000.000000
2125000002,460000.000000
2125000002,781000.000000
2125000002,765000.000000
2125000002,741000.000000
2125000002,945000.000000
2125000002,678000.000000
2125000002,558000.000000
2125000002,858000.000000
2125000002,795000.000000
2125000002,694000.000000
2125000002,805000.000000
2125000002,759000.000000
2125000002,790000.000000
2125000002,603000.000000
2125000002,802000.000000
2125000002,797000.000000
2125000002,752000.000000
2125000002,646000.000000
2125000002,774000.000000
2125000002,721000.000000
2125000002,762000.000000
2125000002,822000.000000
2125000002,900000.000000
2125000002,907000.000000
2125000002,646000.000000
2125000002,580000.000000
2125000002,469000.000000
2250000002,728000.000000
2250000002,760000.000000
2250000002,661000.000000
2250000002,753000.000000
2250000002,733000.000000
2250000002,714000.000000
2250000002,763000.000000
2250000002,704000.000000
2250000002,671000.000000
2250000002,638000.000000
2250000002,683000.000000
2250000002,650000.000000
2250000002,626000.000000
2250000002,634000.000000
2250000002,734000.000000
2250000002,772000.000000
2250000002,359000.000000
2250000002,347000.000000
2250000002,676000.000000
2250000002,577000.000000
2250000002,477000.000000
2250000002,469000.000000
2250000002,474000.000000
2250000002,456000.000000
2250000002,500000.000000
2250000002,379000.000000
2250000002,639000.000000
2250000002,634000.000000
2250000002,641000.000000
2250000002,710000.000000
2375000002,771000.000000
2375000002,707000.000000
2375000002,789000.000000
2375000002,881000.000000
2375000002,893000.000000
2375000002,749000.000000
2375000002,719000.000000
2375000002,741000.000000
2375000002,708000.000000
2375000002,720000.000000
2375000002,741000.000000
2375000002,1017000.000000
2375000002,810000.000000
2375000002,740000.000000
2375000002,700000.000000
2375000002,588000.000000
2375000002,464000.000000
2375000002,746000.000000
2375000002,623000.000000
2375000002,635000.000000
2375000002,843000.000000
2375000002,794000.000000
2375000002,722000.000000
2375000002,687000.000000
2375000002,649000.000000
2375000002,919000.000000
2375000002,732000.000000
2375000002,783000.000000
2375000002,729000.000000
2375000002,709000.000000
2500000002,482000.000000
2500000002,851000.000000
2500000002,867000.000000
2500000002,587000.000000
2500000002,783000.000000
2500000002,802000.000000
2500000002,787000.000000
2500000002,839000.000000
2500000002,869000.000000
2500000002,818000.000000
2500000002,957000.000000
2500000002,822000.000000
2500000002,473000.000000
2500000002,836000.000000
2500000002,759000.000000
2500000002,750000.000000
2500000002,816000.000000
2500000002,795000.000000
2500000002,837000.000000
2500000002,816000.000000
2500000002,768000.000000
2500000002,736000.000000
2500000002,787000.000000
2500000002,788000.000000
2500000002,791000.000000
2500000002,807000.000000
2500000002,823000.000000
