git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
3000000002,765792.000000
3125000002,475136.000000
3250000002,595968.000000
3375000002,619520.000000
3500000002,911360.000000
3625000002,721920.000000
3750000002,808960.000000
3875000002,740320.000000
4000000002,632832.000000
4125000002,676864.000000
4250000002,677888.000000
4375000002,778016.000000
4500000002,703488.000000
4625000002,877568.000000
4750000002,650240.000000
4875000002,894976.000000
5000000002,744448.000000
5125000002,405504.000000
5250000002,738304.000000
5375000002,629760.000000
5500000002,761952.000000
5625000002,795648.000000
5750000002,782336.000000
5875000002,745472.000000
6000000002,644096.000000
6125000002,712512.000000
6250000002,739232.000000
6375000002,608128.000000
6500000002,722912.000000
6625000002,722944.000000
6750000002,716800.000000
6875000002,781312.000000
7000000002,562176.000000
7125000002,893952.000000
7250000002,854016.000000
7375000002,696320.000000
7500000002,813056.000000
7625000002,701472.000000
7750000002,776192.000000
7875000002,831488.000000
8000000002,729024.000000
8125000002,751616.000000
8250000002,496608.000000
8375000002,655360.000000
8500000002,763904.000000
8625000002,577536.000000
8750000002,692224.000000
8875000002,697344.000000
9000000002,742400.000000
9125000002,762880.000000
9250000002,670720.000000
9375000002,754688.000000
9500000002,694080.000000
9625000002,889856.000000
9750000002,763904.000000
9875000002,758848.000000
10000000002,995232.000000
10125000002,744448.000000
10250000002,536576.000000
10375000002,729088.000000
10500000002,691200.000000
10625000002,753536.000000
10750000002,782336.000000
10875000002,672768.000000
11000000002,715776.000000
11125000002,623616.000000
11250000002,1067008.000000
11375000002,806912.000000
11500000002,429056.000000
11625000002,799872.000000
11750000002,654208.000000
11875000002,696320.000000
12000000002,805888.000000
12125000002,434176.000000
12250000002,567296.000000
12375000002,605184.000000
2,503808.031250
125000002,719872.000000
250000002,733184.000000
375000002,627712.000000
500000002,441280.000000
625000002,636928.000000
750000002,646144.000000
875000002,797696.000000
1000000002,702464.000000
1125000002,820224.000000
1250000002,593120.000000
1375000002,739328.000000
1500000002,866304.000000
1625000002,694176.000000
1750000002,897024.000000
1875000002,884704.000000
2000000002,698368.000000
2125000002,818176.000000
2250000002,481280.000000
2375000002,746496.000000
2500000002,774144.000000
2625000002,684992.000000
2750000002,765952.000000
2875000002,699392.000000
3000000002,721920.000000
3125000002,906240.000000
3250000002,751616.000000
3375000002,729088.000000
3500000002,533632.000000
3625000002,947200.000000
3750000002,732160.000000
3875000002,579584.000000
4000000002,764928.000000
4125000002,637888.000000
4250000002,707584.000000
4375000002,847872.000000
4500000002,676864.000000
4625000002,720896.000000
4750000002,621568.000000
4875000002,608256.000000
5000000002,1087488.000000
5125000002,709376.000000
5250000002,814080.000000
5375000002,397312.000000
5500000002,753664.000000
5625000002,781312.000000
5750000002,670720.000000
5875000002,504736.000000
6000000002,618496.000000
6125000002,734208.000000
6250000002,799744.000000
6375000002,628736.000000
6500000002,733184.000000
6625000002,1031168.000000
6750000002,650240.000000
6875000002,1040256.000000
7000000002,615424.000000
7125000002,727040.000000
7250000002,801792.000000
7375000002,414720.000000
7500000002,447488.000000
7625000002,434176.000000
7750000002,723968.000000
7875000002,720896.000000
8000000002,628736.000000
8125000002,763904.000000
8250000002,648032.000000
8375000002,718848.000000
8500000002,790528.000000
8625000002,643040.000000
8750000002,763904.000000
8875000002,633856.000000
9000000002,778240.000000
9125000002,763904.000000
9250000002,957504.000000
9375000002,728064.000000
9500000002,690176.000000
9625000002,690176.000000
9750000002,923648.000000
9875000002,645120.000000
10000000002,789504.000000
10125000002,401344.000000
10250000002,648192.000000
10375000002,668672.000000
10500000002,656256.000000
10625000002,788480.000000
10750000002,806080.000000
10875000002,644096.000000
11000000002,741376.000000
11125000002,711680.000000
11250000002,731072.000000
11375000002,557056.000000
11500000002,709568.000000
11625000002,452544.000000
11750000002,710656.000000
11875000002,711680.000000
12000000002,779200.000000
12125000002,378880.000000
12250000002,814080.000000
12375000002,732000.000000
2,495616.000000
125000002,713728.000000
250000002,824320.000000
375000002,702464.000000
500000002,705504.000000
625000002,626688.000000
750000002,679936.000000
875000002,797696.000000
1000000002,663552.000000
