git_hash=8557d56,max_arr_sz=10000000000
n,duration_ns
6500000002,904997
6600000002,695709
6700000002,685729
6800000002,688658
6900000002,691898
7000000002,700468
7100000002,627539
7200000002,582558
7300000002,639069
7400000002,577839
7500000002,575839
7600000002,621949
7700000002,631289
7800000002,579788
7900000002,605999
8000000002,604788
8100000002,660988
8200000002,593379
8300000002,629029
8400000002,592669
8500000002,612549
8600000002,595040
8700000002,615328
8800000002,569250
8900000002,619060
9000000002,620538
9100000002,650059
9200000002,616988
9300000002,623389
9400000002,609009
9500000002,614339
9600000002,915298
9700000002,602539
9800000002,612100
9900000002,571509
2,485409
100000002,570439
200000002,584349
300000002,600930
400000002,589008
500000002,605499
600000002,649100
700000002,602978
800000002,585289
900000002,1113308
1000000002,602669
1100000002,626618
1200000002,656909
1300000002,600799
1400000002,557318
1500000002,610958
1600000002,561400
1700000002,597249
1800000002,561670
1900000002,551688
2000000002,557599
2100000002,739568
2200000002,563259
2300000002,832859
2400000002,679819
2500000002,644999
2600000002,740429
2700000002,591929
2800000002,684420
2900000002,592660
3000000002,586788
3100000002,872398
3200000002,674358
3300000002,624708
3400000002,634419
3500000002,662398
3600000002,655658
3700000002,717288
3800000002,624849
3900000002,614248
4000000002,677838
4100000002,637668
4200000002,651680
4300000002,578398
4400000002,892319
4500000002,597420
4600000002,682630
4700000002,653689
4800000002,587389
4900000002,673399
5000000002,652209
5100000002,668448
5200000002,594130
5300000002,581378
5400000002,624359
5500000002,583279
5600000002,612228
5700000002,688079
5800000002,619998
5900000002,601788
6000000002,589119
6100000002,635238
6200000002,956188
6300000002,565909
6400000002,608068
6500000002,628608
6600000002,589569
6700000002,597340
6800000002,570139
6900000002,801448
7000000002,614478
7100000002,620459
7200000002,606989
7300000002,590728
7400000002,584640
7500000002,589498
7600000002,533409
7700000002,587758
7800000002,604958
7900000002,639939
8000000002,581688
8100000002,585729
8200000002,581780
8300000002,652108
8400000002,628319
8500000002,645570
8600000002,976228
8700000002,597008
8800000002,611799
8900000002,634499
9000000002,628699
9100000002,607559
9200000002,640189
9300000002,643499
9400000002,647739
9500000002,618168
9600000002,589739
9700000002,584779
9800000002,581749
9900000002,553938
2,543149
100000002,612159
200000002,610938
300000002,629959
400000002,751219
500000002,586599
600000002,599229
700000002,590589
800000002,631638
900000002,606479
1000000002,571529
1100000002,593459
1200000002,575179
1300000002,816828
1400000002,585959
1500000002,582839
1600000002,610550
1700000002,595359
1800000002,617360
1900000002,630119
2000000002,610129
2100000002,532369
2200000002,608528
2300000002,788889
2400000002,625239
2500000002,732958
2600000002,593839
2700000002,588638
2800000002,593949
2900000002,551600
3000000002,793927
3100000002,619909
3200000002,634998
3300000002,572108
3400000002,580908
3500000002,934959
3600000002,600919
3700000002,584208
3800000002,685948
3900000002,631869
4000000002,680639
4100000002,821569
4200000002,675989
4300000002,661029
4400000002,679178
4500000002,639829
4600000002,640250
4700000002,632420
4800000002,613189
4900000002,613619
5000000002,562048
5100000002,570169
5200000002,631518
5300000002,573259
5400000002,797969
5500000002,594990
5600000002,572249
5700000002,589959
5800000002,531600
5900000002,584540
6000000002,570718
6100000002,565110
6200000002,648669
6300000002,635648
6400000002,551939
6500000002,578279
6600000002,564629
6700000002,602090
6800000002,593189
6900000002,638339
7000000002,579900
7100000002,614340
7200000002,588998
7300000002,560740
7400000002,551238
7500000002,573650
7600000002,619819
7700000002,670188
7800000002,598089
7900000002,599490
8000000002,666978
8100000002,617179
8200000002,588058
8300000002,605349
8400000002,577389
8500000002,639658
8600000002,636179
8700000002,607010
8800000002,560729
8900000002,626588
9000000002,597519
9100000002,608608
9200000002,597669
9300000002,591819
9400000002,761978
9500000002,605139
9600000002,562889
9700000002,565230
9800000002,599519
9900000002,569289
2,573698
100000002,547279
200000002,568950
300000002,845947
400000002,596640
500000002,566089
600000002,556639
700000002,595070
800000002,680638
900000002,594308
1000000002,544690
1100000002,588379
1200000002,571929
1300000002,582738
1400000002,561320
1500000002,590979
1600000002,791159
1700000002,649079
1800000002,607189
1900000002,578679
2000000002,561268
2100000002,571220
2200000002,587060
2300000002,590530
2400000002,568290
2500000002,579299
2600000002,574490
2700000002,597609
2800000002,582259
2900000002,628799
3000000002,616938
3100000002,619688
3200000002,778649
3300000002,552659
3400000002,632429
3500000002,565609
3600000002,780208
3700000002,556218
3800000002,579208
3900000002,579608
4000000002,571958
4100000002,648378
4200000002,598328
4300000002,612079
4400000002,620918
4500000002,576639
4600000002,593719
4700000002,591859
4800000002,572659
4900000002,716189
5000000002,554350
5100000002,574448
5200000002,646598
5300000002,585620
5400000002,624309
5500000002,625818
5600000002,590310
5700000002,644808
5800000002,664528
5900000002,700049
6000000002,562829
6100000002,572558
6200000002,604788
6300000002,667610
6400000002,868848
6500000002,621428
6600000002,574218
6700000002,584219
6800000002,639229
6900000002,625959
7000000002,578639
7100000002,607148
7200000002,588818
7300000002,664879
7400000002,610108
7500000002,604209
7600000002,584478
7700000002,604868
7800000002,552890
7900000002,602469
8000000002,606179
8100000002,604318
8200000002,565620
8300000002,605238
8400000002,580469
8500000002,690389
8600000002,801588
8700000002,613810
8800000002,1145768
8900000002,583039
9000000002,608179
9100000002,581609
9200000002,604250
9300000002,586519
9400000002,613799
9500000002,585819
9600000002,829268
9700000002,592118
9800000002,581570
9900000002,577248
2,527829
100000002,595229
200000002,563799
300000002,591599
400000002,594609
500000002,653260
600000002,567199
700000002,609548
800000002,614158
900000002,600258
1000000002,756209
1100000002,607678
1200000002,604110
1300000002,782228
1400000002,610858
1500000002,575820
1600000002,623810
1700000002,579370
1800000002,594770
1900000002,817489
2000000002,596148
2100000002,626368
2200000002,606099
2300000002,595969
2400000002,632088
2500000002,574159
2600000002,608139
2700000002,712009
2800000002,670908
2900000002,940967
3000000002,579959
3100000002,711778
3200000002,590460
3300000002,589879
3400000002,611669
3500000002,640529
3600000002,614458
3700000002,588278
3800000002,615348
3900000002,581309
4000000002,918359
4100000002,602629
4200000002,595178
4300000002,541168
4400000002,568368
4500000002,620970
4600000002,825919
4700000002,608438
4800000002,608980
4900000002,623609
5000000002,598789
5100000002,582649
5200000002,662849
5300000002,629039
5400000002,629419
5500000002,601558
5600000002,601799
5700000002,621188
5800000002,667959
5900000002,643679
6000000002,769179
6100000002,525440
6200000002,603769
6300000002,589360
6400000002,605958
6500000002,652258
6600000002,649119
6700000002,611149
6800000002,605619
6900000002,634830
7000000002,515618
7100000002,614848
7200000002,580589
7300000002,636539
7400000002,788969
7500000002,649698
7600000002,883257
7700000002,537078
7800000002,762639
7900000002,649118
8000000002,591518
8100000002,664100
8200000002,709369
8300000002,624758
8400000002,601808
8500000002,642288
8600000002,536450
8700000002,569219
8800000002,918508
8900000002,665688
9000000002,574529
9100000002,629748
9200000002,650509
9300000002,597208
9400000002,514878
9500000002,603419
9600000002,713078
9700000002,596468
9800000002,624009
9900000002,583138
2,564589
100000002,581319
200000002,747708
300000002,603649
400000002,563229
500000002,732728
600000002,567588
700000002,917518
800000002,593809
900000002,616018
1000000002,599268
1100000002,680688
1200000002,631818
1300000002,692428
1400000002,598549
1500000002,599560
1600000002,583189
1700000002,580578
1800000002,581409
1900000002,658899
2000000002,605919
2100000002,605659
2200000002,576699
2300000002,633059
2400000002,587750
2500000002,695759
2600000002,650639
2700000002,644009
2800000002,638839
2900000002,849579
3000000002,618479
3100000002,608008
3200000002,580839
3300000002,613430
3400000002,648569
3500000002,578098
3600000002,627140
3700000002,625218
3800000002,625760
3900000002,593999
4000000002,682639
4100000002,617108
4200000002,639249
4300000002,644328
4400000002,643319
4500000002,879609
4600000002,621368
4700000002,620159
4800000002,585728
4900000002,614068
5000000002,621718
5100000002,581880
5200000002,611808
5300000002,625270
5400000002,653548
5500000002,582629
5600000002,657349
5700000002,600060
5800000002,552180
5900000002,477930
6000000002,624079
6100000002,643268
6200000002,628919
6300000002,620829
6400000002,704439
6500000002,700588
6600000002,527579
6700000002,723119
6800000002,538290
6900000002,543700
7000000002,639888
7100000002,630059
7200000002,635969
7300000002,630289
7400000002,590079
7500000002,455549
7600000002,592219
7700000002,651318
7800000002,573319
7900000002,599889
8000000002,572498
8100000002,584769
8200000002,584630
8300000002,619029
8400000002,598298
8500000002,612480
8600000002,555818
8700000002,586089
8800000002,637958
8900000002,663618
9000000002,577218
9100000002,641689
9200000002,577779
9300000002,597028
9400000002,610010
9500000002,615898
9600000002,640608
9700000002,556209
9800000002,594040
9900000002,560808
2,542360
100000002,610500
200000002,677579
300000002,600628
400000002,894139
500000002,667688
600000002,598849
700000002,667899
800000002,595639
900000002,579889
1000000002,595298
1100000002,596519
1200000002,711449
1300000002,607419
1400000002,614038
1500000002,686349
1600000002,627529
1700000002,589018
1800000002,549069
1900000002,587108
2000000002,566458
2100000002,647859
2200000002,575729
2300000002,741938
2400000002,601459
2500000002,547859
2600000002,831339
2700000002,614119
2800000002,603969
2900000002,611650
3000000002,807119
3100000002,596398
3200000002,581009
3300000002,590509
3400000002,626679
3500000002,1180347
3600000002,620780
3700000002,573948
3800000002,648119
3900000002,599080
4000000002,637988
4100000002,512650
4200000002,626229
4300000002,646739
4400000002,632559
4500000002,606529
4600000002,618419
4700000002,591518
4800000002,645009
4900000002,625900
5000000002,595608
5100000002,819158
5200000002,716178
5300000002,606558
5400000002,561789
5500000002,540380
5600000002,744998
5700000002,592349
5800000002,639208
5900000002,630018
6000000002,632659
6100000002,670858
6200000002,621860
6300000002,586279
6400000002,672828
6500000002,644928
6600000002,550709
6700000002,651059
6800000002,600788
6900000002,595520
7000000002,727789
7100000002,613079
7200000002,616439
7300000002,585208
7400000002,744299
7500000002,628979
7600000002,608949
7700000002,621508
7800000002,614558
7900000002,600429
8000000002,606359
8100000002,624289
8200000002,582339
8300000002,605818
8400000002,585320
8500000002,718088
8600000002,639649
8700000002,680460
8800000002,632168
8900000002,637228
9000000002,641519
9100000002,638919
9200000002,776149
9300000002,608628
9400000002,611849
9500000002,704259
9600000002,685078
9700000002,631249
9800000002,576899
9900000002,582169
2,551868
100000002,603679
200000002,608108
300000002,1046349
400000002,548669
500000002,594789
600000002,564699
700000002,604049
800000002,592549
900000002,667749
1000000002,583560
1100000002,605229
1200000002,611109
1300000002,606108
1400000002,607788
1500000002,616740
1600000002,603668
1700000002,614309
1800000002,592619
1900000002,645518
2000000002,607948
2100000002,636790
2200000002,578959
2300000002,977627
2400000002,563248
2500000002,615578
2600000002,564909
2700000002,624138
2800000002,603958
2900000002,800608
3000000002,576209
3100000002,628828
3200000002,642149
3300000002,563779
3400000002,560309
3500000002,577689
3600000002,594579
3700000002,568359
3800000002,627028
3900000002,648408
4000000002,583008
4100000002,641400
4200000002,614700
4300000002,681530
4400000002,619688
4500000002,614018
4600000002,568048
4700000002,589069
4800000002,801158
4900000002,581360
5000000002,579989
5100000002,565659
5200000002,617348
5300000002,605200
5400000002,575968
5500000002,651648
5600000002,602668
5700000002,582259
5800000002,604869
5900000002,583409
6000000002,590279
6100000002,595360
6200000002,635129
6300000002,560539
6400000002,591299
6500000002,636398
6600000002,539749
6700000002,761098
6800000002,718839
6900000002,683078
7000000002,516979
7100000002,627328
7200000002,589618
7300000002,1164867
7400000002,612048
7500000002,606799
7600000002,858658
7700000002,546028
7800000002,629238
7900000002,571388
8000000002,588580
8100000002,600618
8200000002,584979
8300000002,601958
8400000002,587359
8500000002,951119
8600000002,603648
8700000002,667639
8800000002,563810
8900000002,609349
9000000002,594789
9100000002,647528
9200000002,662479
9300000002,628939
9400000002,544108
9500000002,651409
9600000002,630779
9700000002,551220
9800000002,596959
9900000002,621479
2,587630
100000002,807199
200000002,567799
300000002,553560
400000002,603079
500000002,903357
600000002,626590
700000002,664379
800000002,596998
900000002,594690
1000000002,597680
1100000002,632049
1200000002,626040
1300000002,616088
1400000002,562769
1500000002,645239
1600000002,621639
1700000002,650560
1800000002,602090
1900000002,593078
2000000002,559639
2100000002,613459
2200000002,641670
2300000002,606949
2400000002,571269
2500000002,646408
2600000002,572519
2700000002,633449
2800000002,580869
2900000002,627979
3000000002,591229
3100000002,552488
3200000002,628228
3300000002,613898
3400000002,605100
3500000002,550549
3600000002,643569
3700000002,550849
3800000002,596779
3900000002,582478
4000000002,665519
4100000002,618628
4200000002,684519
4300000002,615439
4400000002,609669
4500000002,586529
4600000002,577600
4700000002,568429
4800000002,591069
4900000002,561879
5000000002,653628
5100000002,661569
5200000002,581440
5300000002,588410
5400000002,636168
5500000002,626899
5600000002,657788
5700000002,622748
5800000002,632270
5900000002,602389
6000000002,612299
6100000002,620840
6200000002,625219
6300000002,629308
6400000002,947127
6500000002,595908
6600000002,554440
6700000002,588760
6800000002,577838
6900000002,628809
7000000002,579199
7100000002,630049
7200000002,576318
7300000002,640080
7400000002,584659
7500000002,636299
7600000002,586839
7700000002,626388
7800000002,888438
7900000002,592149
8000000002,559519
8100000002,590028
8200000002,663510
8300000002,595689
8400000002,582169
8500000002,629809
8600000002,614828
8700000002,617629
8800000002,577488
8900000002,644819
9000000002,602910
9100000002,611269
9200000002,588008
9300000002,589678
9400000002,562748
9500000002,633519
9600000002,619789
9700000002,578308
9800000002,604288
9900000002,551218
2,469588
100000002,602899
200000002,778089
300000002,643239
400000002,582179
500000002,582370
600000002,564250
700000002,589989
800000002,596359
900000002,595950
1000000002,604129
1100000002,592829
1200000002,578680
1300000002,594728
1400000002,617699
1500000002,633979
1600000002,588998
1700000002,609119
1800000002,605299
1900000002,645778
2000000002,638810
2100000002,621930
2200000002,622959
2300000002,578559
2400000002,570289
2500000002,585330
2600000002,681128
2700000002,653000
2800000002,624129
2900000002,588809
3000000002,580179
3100000002,856449
3200000002,677909
3300000002,579199
3400000002,573888
3500000002,553939
3600000002,583949
3700000002,549618
3800000002,571818
3900000002,551299
4000000002,590458
4100000002,603459
4200000002,571878
4300000002,578899
4400000002,574378
4500000002,618708
4600000002,600279
4700000002,615039
4800000002,563199
4900000002,589638
5000000002,625259
5100000002,667579
5200000002,648609
5300000002,586219
5400000002,645759
5500000002,565398
5600000002,608189
5700000002,573310
5800000002,606789
5900000002,591118
6000000002,592410
6100000002,613019
6200000002,604558
6300000002,637128
6400000002,612190
6500000002,631228
6600000002,556479
6700000002,556709
6800000002,586340
6900000002,600048
7000000002,578148
7100000002,634199
7200000002,670340
7300000002,598890
7400000002,595418
7500000002,721829
7600000002,595849
7700000002,602278
7800000002,580979
7900000002,625920
8000000002,625339
8100000002,622089
8200000002,546918
8300000002,656478
8400000002,596338
8500000002,706309
8600000002,520119
8700000002,611190
8800000002,973889
8900000002,653368
9000000002,613038
9100000002,891588
9200000002,597149
9300000002,637139
9400000002,644018
9500000002,633969
9600000002,692140
9700000002,600520
9800000002,585979
9900000002,582228
2,540599
100000002,593038
200000002,592759
300000002,653229
400000002,572538
500000002,608588
600000002,800018
700000002,781269
800000002,607869
900000002,646378
1000000002,643028
1100000002,594399
1200000002,595458
1300000002,615128
1400000002,600628
1500000002,599958
1600000002,564369
1700000002,645120
1800000002,584879
1900000002,602829
2000000002,597960
2100000002,562918
2200000002,756928
2300000002,590250
2400000002,618468
2500000002,556768
2600000002,624469
2700000002,647129
2800000002,553169
2900000002,596279
3000000002,611659
3100000002,536560
3200000002,601619
3300000002,586039
3400000002,601848
3500000002,560909
3600000002,582328
3700000002,500368
3800000002,632449
3900000002,599929
4000000002,649628
4100000002,522489
4200000002,591529
4300000002,532058
4400000002,534209
4500000002,542179
4600000002,546658
4700000002,635240
4800000002,548640
4900000002,527580
5000000002,537380
5100000002,575058
5200000002,646838
5300000002,577258
5400000002,522228
5500000002,563848
5600000002,545528
5700000002,549448
5800000002,782018
5900000002,589498
6000000002,541998
6100000002,531898
6200000002,550319
6300000002,567438
6400000002,464460
6500000002,562878
6600000002,512360
6700000002,553839
6800000002,572709
6900000002,520910
7000000002,587118
7100000002,561770
7200000002,544729
7300000002,562029
7400000002,517648
7500000002,581028
7600000002,511679
7700000002,632688
7800000002,607439
7900000002,560818
8000000002,535069
8100000002,547189
8200000002,531228
8300000002,547869
8400000002,578449
8500000002,720669
8600000002,536408
8700000002,537400
8800000002,529410
8900000002,539678
9000000002,533698
9100000002,622538
9200000002,543530
9300000002,512620
9400000002,531290
9500000002,500548
9600000002,613639
9700000002,505060
9800000002,655829
9900000002,515238
2,585260
100000002,621709
200000002,558680
300000002,782948
400000002,637140
500000002,591149
600000002,556349
700000002,591758
800000002,570488
900000002,806158
1000000002,622340
1100000002,651628
1200000002,596859
1300000002,587420
1400000002,905077
1500000002,650209
1600000002,599800
1700000002,623459
1800000002,550208
1900000002,572408
2000000002,560599
2100000002,681719
2200000002,682329
2300000002,590039
2400000002,547950
2500000002,836948
2600000002,655668
2700000002,599009
2800000002,627209
2900000002,569679
3000000002,586409
3100000002,720179
3200000002,588158
3300000002,562019
3400000002,594479
3500000002,756859
3600000002,591878
3700000002,592349
3800000002,580440
3900000002,582459
4000000002,611008
4100000002,697239
4200000002,624109
4300000002,567958
4400000002,584888
4500000002,574650
4600000002,702039
4700000002,618200
4800000002,580279
4900000002,650609
5000000002,599190
5100000002,575630
5200000002,603889
5300000002,550029
5400000002,820219
5500000002,552828
5600000002,646319
5700000002,550999
5800000002,600438
5900000002,564659
6000000002,605689
6100000002,571028
6200000002,592898
6300000002,598228
6400000002,579788
6500000002,641638
6600000002,579319
6700000002,604948
6800000002,579988
6900000002,604718
7000000002,593420
7100000002,780838
7200000002,597949
7300000002,616009
7400000002,579980
7500000002,545969
7600000002,595359
7700000002,590429
7800000002,576670
7900000002,631959
8000000002,575870
8100000002,565250
8200000002,595520
8300000002,658458
8400000002,631688
8500000002,674200
8600000002,634929
8700000002,735488
8800000002,588658
8900000002,568029
9000000002,580800
9100000002,594878
9200000002,556569
9300000002,597318
9400000002,621119
9500000002,630588
9600000002,577139
9700000002,569888
9800000002,584459
9900000002,599608
2,513199
100000002,625918
200000002,603478
300000002,616948
400000002,970257
500000002,596759
600000002,570429
700000002,638070
800000002,687738
900000002,577319
1000000002,584460
1100000002,619010
1200000002,596460
1300000002,832689
1400000002,637248
1500000002,615399
1600000002,589759
1700000002,662719
1800000002,599359
1900000002,649930
2000000002,600669
2100000002,608030
2200000002,600078
2300000002,601979
2400000002,625329
2500000002,643308
2600000002,586649
2700000002,596039
2800000002,811669
2900000002,626449
3000000002,622528
3100000002,633238
3200000002,644558
3300000002,601719
3400000002,640899
3500000002,578789
3600000002,625888
3700000002,588339
3800000002,596768
3900000002,606439
4000000002,593218
4100000002,580309
4200000002,603338
4300000002,610769
4400000002,604208
4500000002,580908
4600000002,706369
4700000002,566639
4800000002,593579
4900000002,569259
5000000002,600928
5100000002,661148
5200000002,656000
5300000002,608398
5400000002,585909
5500000002,596989
5600000002,585580
5700000002,555349
5800000002,562198
5900000002,572249
6000000002,646258
6100000002,569149
6200000002,572219
6300000002,633618
6400000002,552938
6500000002,638329
6600000002,595088
6700000002,610939
6800000002,608788
6900000002,636079
7000000002,797699
7100000002,659649
7200000002,600398
7300000002,569118
7400000002,540289
7500000002,582810
7600000002,544750
7700000002,561629
7800000002,542899
7900000002,600369
8000000002,616718
8100000002,662629
8200000002,612848
8300000002,541949
8400000002,567579
8500000002,614839
8600000002,642638
8700000002,622928
8800000002,604539
8900000002,765189
9000000002,600099
9100000002,627748
9200000002,551899
9300000002,606389
9400000002,491229
9500000002,685649
9600000002,632270
9700000002,960398
9800000002,607088
9900000002,631639
2,541808
100000002,604038
200000002,565849
300000002,577479
400000002,630059
500000002,638308
600000002,607800
700000002,637900
800000002,569079
900000002,597038
1000000002,573058
1100000002,602449
1200000002,1131378
1300000002,908348
1400000002,562490
1500000002,614519
1600000002,590259
1700000002,603499
1800000002,637068
1900000002,583438
2000000002,585848
2100000002,596339
2200000002,599199
2300000002,579830
2400000002,904819
2500000002,633089
2600000002,562459
2700000002,601328
2800000002,598530
2900000002,610740
3000000002,633268
3100000002,720129
3200000002,923428
3300000002,637939
3400000002,601598
3500000002,552248
3600000002,600939
3700000002,566530
3800000002,584860
3900000002,565249
4000000002,585709
4100000002,533529
4200000002,954219
4300000002,570769
4400000002,596229
4500000002,595238
4600000002,611679
4700000002,580049
4800000002,687809
4900000002,600129
5000000002,609168
5100000002,520060
5200000002,645568
5300000002,588549
5400000002,547660
5500000002,577829
5600000002,625689
5700000002,659958
5800000002,778158
5900000002,780869
6000000002,588378
6100000002,587000
6200000002,606258
6300000002,611750
6400000002,562779
6500000002,615149
6600000002,573390
6700000002,576308
6800000002,546010
6900000002,572478
7000000002,611628
7100000002,619788
7200000002,608349
7300000002,692749
7400000002,636399
7500000002,630238
7600000002,624278
7700000002,622688
7800000002,685469
7900000002,591459
8000000002,639549
8100000002,619208
8200000002,580358
8300000002,590699
8400000002,550378
8500000002,621498
8600000002,589729
8700000002,1102778
8800000002,590758
8900000002,604989
9000000002,600989
9100000002,610159
9200000002,593038
9300000002,592020
9400000002,601678
9500000002,592108
9600000002,801229
9700000002,565409
9800000002,596278
9900000002,571278
2,529479
100000002,642368
200000002,883748
300000002,576059
400000002,595459
500000002,846747
600000002,587349
700000002,582708
800000002,601490
900000002,560218
1000000002,619608
1100000002,608128
1200000002,571759
1300000002,598129
1400000002,579589
1500000002,631809
1600000002,608329
1700000002,616838
1800000002,1049668
1900000002,595979
2000000002,573188
2100000002,580828
2200000002,748908
2300000002,587138
2400000002,605988
2500000002,649519
2600000002,587670
2700000002,596118
2800000002,586600
2900000002,624118
3000000002,572150
3100000002,848179
3200000002,650218
3300000002,636868
3400000002,628488
3500000002,604579
3600000002,663409
3700000002,569419
3800000002,635109
3900000002,613270
4000000002,633039
4100000002,586659
4200000002,616469
4300000002,626958
4400000002,692399
4500000002,591638
4600000002,604938
4700000002,569410
4800000002,600830
4900000002,566998
5000000002,589169
5100000002,562908
5200000002,603759
5300000002,618888
5400000002,611368
5500000002,554458
5600000002,560928
5700000002,601618
5800000002,607120
5900000002,614529
6000000002,586288
6100000002,623468
6200000002,608529
6300000002,534158
6400000002,547050
6500000002,630100
6600000002,552349
6700000002,842419
6800000002,639609
6900000002,614258
7000000002,588739
7100000002,604038
7200000002,693379
7300000002,630658
7400000002,655019
7500000002,648008
7600000002,601910
7700000002,614879
7800000002,556839
7900000002,904949
8000000002,564199
8100000002,583989
8200000002,596040
8300000002,561250
8400000002,520178
8500000002,640439
8600000002,579730
8700000002,586058
8800000002,553029
8900000002,755759
9000000002,542149
9100000002,573009
9200000002,566779
9300000002,575059
9400000002,550819
9500000002,594179
9600000002,555449
9700000002,548029
9800000002,593199
9900000002,625319
2,575208
100000002,595079
200000002,589600
300000002,618069
400000002,610299
500000002,635629
600000002,580470
700000002,797999
800000002,788068
900000002,585410
1000000002,594838
1100000002,597728
1200000002,605739
1300000002,577679
1400000002,557499
1500000002,585529
1600000002,898398
1700000002,627128
1800000002,591420
1900000002,618769
2000000002,702559
2100000002,616389
2200000002,602268
2300000002,656409
2400000002,643649
2500000002,656868
2600000002,582398
2700000002,799967
2800000002,573989
2900000002,676248
3000000002,647038
3100000002,669989
3200000002,640229
3300000002,657179
3400000002,638149
3500000002,604849
3600000002,585830
3700000002,576829
3800000002,670209
3900000002,612119
4000000002,624619
4100000002,576019
4200000002,610039
4300000002,550398
4400000002,599380
4500000002,556718
4600000002,580688
4700000002,661739
4800000002,600869
4900000002,597248
5000000002,590058
5100000002,643348
5200000002,642588
5300000002,593299
5400000002,638198
5500000002,677749
5600000002,664689
5700000002,617398
5800000002,720078
5900000002,592038
6000000002,589480
6100000002,750378
6200000002,675409
6300000002,588040
6400000002,592949
6500000002,577608
6600000002,550038
