git_hash=8557d56,max_arr_sz=10000000000
n,duration_ns
7900000002,747000.000000
8000000002,604000.000000
8100000002,597000.000000
8200000002,351000.000000
8300000002,622000.000000
8400000002,629000.000000
8500000002,612000.000000
8600000002,619000.000000
8700000002,602000.000000
8800000002,593000.000000
8900000002,617000.000000
9000000002,598000.000000
9100000002,617000.000000
9200000002,592000.000000
9300000002,589000.000000
9400000002,598000.000000
9500000002,603000.000000
9600000002,596000.000000
9700000002,660000.000000
9800000002,592000.000000
9900000002,578000.000000
2,566000.000000
100000002,618000.000000
200000002,594000.000000
300000002,543000.000000
400000002,591000.000000
500000002,667000.000000
600000002,559000.000000
700000002,628000.000000
800000002,593000.000000
900000002,559000.000000
1000000002,566000.000000
1100000002,595000.000000
1200000002,563000.000000
1300000002,568000.000000
1400000002,570000.000000
1500000002,505000.000000
1600000002,563000.000000
1700000002,593000.000000
1800000002,564000.000000
1900000002,850000.000000
2000000002,559000.000000
2100000002,577000.000000
2200000002,565000.000000
2300000002,580000.000000
2400000002,606000.000000
2500000002,602000.000000
2600000002,627000.000000
2700000002,640000.000000
2800000002,598000.000000
2900000002,617000.000000
3000000002,658000.000000
3100000002,601000.000000
3200000002,595000.000000
3300000002,572000.000000
3400000002,613000.000000
3500000002,597000.000000
3600000002,593000.000000
3700000002,605000.000000
3800000002,623000.000000
3900000002,596000.000000
4000000002,613000.000000
4100000002,596000.000000
4200000002,608000.000000
4300000002,924000.000000
4400000002,616000.000000
4500000002,587000.000000
4600000002,638000.000000
4700000002,567000.000000
4800000002,574000.000000
4900000002,549000.000000
5000000002,782000.000000
5100000002,508000.000000
5200000002,623000.000000
5300000002,577000.000000
5400000002,604000.000000
5500000002,619000.000000
5600000002,683000.000000
5700000002,685000.000000
5800000002,604000.000000
5900000002,561000.000000
6000000002,612000.000000
6100000002,517000.000000
6200000002,587000.000000
6300000002,729000.000000
6400000002,641000.000000
6500000002,607000.000000
6600000002,606000.000000
6700000002,567000.000000
6800000002,560000.000000
6900000002,617000.000000
7000000002,586000.000000
7100000002,653000.000000
7200000002,581000.000000
7300000002,601000.000000
7400000002,617000.000000
7500000002,657000.000000
7600000002,665000.000000
7700000002,600000.000000
7800000002,651000.000000
7900000002,621000.000000
8000000002,583000.000000
8100000002,591000.000000
8200000002,607000.000000
8300000002,660000.000000
8400000002,572000.000000
8500000002,665000.000000
8600000002,583000.000000
8700000002,652000.000000
8800000002,588000.000000
8900000002,639000.000000
9000000002,610000.000000
9100000002,643000.000000
9200000002,664000.000000
9300000002,583000.000000
9400000002,636000.000000
9500000002,624000.000000
9600000002,639000.000000
9700000002,631000.000000
9800000002,581000.000000
9900000002,623000.000000
2,548000.000000
100000002,597000.000000
200000002,606000.000000
300000002,621000.000000
400000002,619000.000000
500000002,659000.000000
600000002,601000.000000
700000002,591000.000000
800000002,541000.000000
900000002,640000.000000
1000000002,562000.000000
1100000002,601000.000000
1200000002,632000.000000
1300000002,583000.000000
1400000002,595000.000000
1500000002,512000.000000
1600000002,664000.000000
1700000002,633000.000000
1800000002,570000.000000
1900000002,611000.000000
2000000002,633000.000000
2100000002,984000.000000
2200000002,587000.000000
2300000002,629000.000000
2400000002,582000.000000
2500000002,593000.000000
2600000002,572000.000000
2700000002,643000.000000
2800000002,1122000.000000
2900000002,650000.000000
3000000002,624000.000000
3100000002,1003000.000000
3200000002,621000.000000
3300000002,575000.000000
3400000002,681000.000000
3500000002,580000.000000
3600000002,599000.000000
3700000002,603000.000000
3800000002,646000.000000
3900000002,587000.000000
4000000002,603000.000000
4100000002,700000.000000
4200000002,587000.000000
4300000002,592000.000000
4400000002,600000.000000
4500000002,571000.000000
4600000002,624000.000000
4700000002,584000.000000
4800000002,604000.000000
4900000002,585000.000000
5000000002,582000.000000
5100000002,757000.000000
5200000002,644000.000000
5300000002,612000.000000
5400000002,648000.000000
5500000002,630000.000000
5600000002,602000.000000
5700000002,609000.000000
5800000002,624000.000000
5900000002,538000.000000
6000000002,704000.000000
6100000002,613000.000000
6200000002,776000.000000
6300000002,614000.000000
6400000002,598000.000000
6500000002,588000.000000
6600000002,543000.000000
6700000002,538000.000000
6800000002,538000.000000
6900000002,645000.000000
7000000002,556000.000000
7100000002,675000.000000
7200000002,613000.000000
7300000002,603000.000000
7400000002,537000.000000
7500000002,612000.000000
7600000002,730000.000000
7700000002,612000.000000
7800000002,618000.000000
7900000002,647000.000000
8000000002,644000.000000
8100000002,632000.000000
8200000002,616000.000000
8300000002,673000.000000
8400000002,467000.000000
8500000002,664000.000000
8600000002,606000.000000
8700000002,643000.000000
8800000002,661000.000000
8900000002,578000.000000
9000000002,658000.000000
9100000002,608000.000000
9200000002,546000.000000
9300000002,681000.000000
9400000002,1084000.000000
9500000002,655000.000000
9600000002,612000.000000
9700000002,650000.000000
9800000002,594000.000000
9900000002,561000.000000
2,513000.000000
100000002,604000.000000
200000002,593000.000000
300000002,614000.000000
400000002,697000.000000
500000002,590000.000000
600000002,591000.000000
700000002,607000.000000
800000002,564000.000000
900000002,651000.000000
1000000002,833000.000000
1100000002,698000.000000
1200000002,662000.000000
1300000002,856000.000000
1400000002,657000.000000
1500000002,644000.000000
1600000002,642000.000000
1700000002,620000.000000
1800000002,648000.000000
1900000002,621000.000000
2000000002,616000.000000
2100000002,588000.000000
2200000002,599000.000000
2300000002,794000.000000
2400000002,595000.000000
2500000002,628000.000000
2600000002,601000.000000
2700000002,602000.000000
2800000002,596000.000000
2900000002,597000.000000
3000000002,639000.000000
3100000002,603000.000000
3200000002,624000.000000
3300000002,588000.000000
3400000002,650000.000000
3500000002,603000.000000
3600000002,602000.000000
3700000002,596000.000000
3800000002,642000.000000
3900000002,658000.000000
4000000002,591000.000000
4100000002,527000.000000
4200000002,626000.000000
4300000002,602000.000000
4400000002,622000.000000
4500000002,589000.000000
4600000002,619000.000000
4700000002,587000.000000
4800000002,996000.000000
4900000002,629000.000000
5000000002,608000.000000
5100000002,564000.000000
5200000002,606000.000000
5300000002,665000.000000
5400000002,710000.000000
5500000002,585000.000000
5600000002,731000.000000
5700000002,621000.000000
5800000002,608000.000000
5900000002,586000.000000
6000000002,615000.000000
6100000002,622000.000000
6200000002,584000.000000
6300000002,600000.000000
6400000002,559000.000000
6500000002,574000.000000
6600000002,563000.000000
6700000002,624000.000000
6800000002,582000.000000
6900000002,678000.000000
7000000002,726000.000000
7100000002,630000.000000
7200000002,593000.000000
7300000002,599000.000000
7400000002,846000.000000
7500000002,600000.000000
7600000002,660000.000000
7700000002,590000.000000
7800000002,622000.000000
7900000002,579000.000000
8000000002,643000.000000
8100000002,599000.000000
8200000002,1064000.000000
8300000002,640000.000000
8400000002,574000.000000
8500000002,574000.000000
8600000002,600000.000000
8700000002,593000.000000
8800000002,804000.000000
8900000002,595000.000000
9000000002,635000.000000
9100000002,592000.000000
9200000002,603000.000000
9300000002,632000.000000
9400000002,619000.000000
9500000002,633000.000000
9600000002,582000.000000
9700000002,591000.000000
9800000002,590000.000000
9900000002,762000.000000
2,533000.000000
100000002,641000.000000
200000002,619000.000000
300000002,572000.000000
400000002,647000.000000
500000002,601000.000000
600000002,593000.000000
700000002,590000.000000
800000002,731000.000000
900000002,611000.000000
1000000002,571000.000000
1100000002,625000.000000
1200000002,580000.000000
1300000002,558000.000000
1400000002,534000.000000
1500000002,653000.000000
1600000002,623000.000000
1700000002,632000.000000
1800000002,612000.000000
1900000002,611000.000000
2000000002,603000.000000
2100000002,637000.000000
2200000002,633000.000000
2300000002,660000.000000
2400000002,867000.000000
2500000002,666000.000000
2600000002,597000.000000
2700000002,630000.000000
2800000002,669000.000000
2900000002,638000.000000
3000000002,602000.000000
3100000002,597000.000000
3200000002,643000.000000
3300000002,592000.000000
3400000002,549000.000000
3500000002,618000.000000
3600000002,648000.000000
3700000002,611000.000000
3800000002,606000.000000
3900000002,534000.000000
4000000002,631000.000000
4100000002,825000.000000
4200000002,625000.000000
4300000002,621000.000000
4400000002,652000.000000
4500000002,639000.000000
4600000002,629000.000000
4700000002,608000.000000
4800000002,718000.000000
4900000002,919000.000000
5000000002,656000.000000
5100000002,636000.000000
5200000002,658000.000000
5300000002,596000.000000
5400000002,610000.000000
5500000002,573000.000000
5600000002,606000.000000
5700000002,588000.000000
5800000002,693000.000000
5900000002,594000.000000
6000000002,595000.000000
6100000002,873000.000000
6200000002,647000.000000
6300000002,627000.000000
6400000002,630000.000000
6500000002,555000.000000
6600000002,577000.000000
6700000002,628000.000000
6800000002,605000.000000
6900000002,628000.000000
7000000002,969000.000000
7100000002,648000.000000
7200000002,954000.000000
7300000002,589000.000000
7400000002,641000.000000
7500000002,637000.000000
7600000002,609000.000000
7700000002,603000.000000
7800000002,585000.000000
7900000002,590000.000000
8000000002,597000.000000
8100000002,592000.000000
8200000002,661000.000000
8300000002,964000.000000
8400000002,626000.000000
8500000002,611000.000000
8600000002,591000.000000
8700000002,655000.000000
8800000002,612000.000000
8900000002,635000.000000
9000000002,611000.000000
9100000002,622000.000000
9200000002,629000.000000
9300000002,599000.000000
9400000002,597000.000000
9500000002,648000.000000
9600000002,608000.000000
9700000002,571000.000000
9800000002,685000.000000
9900000002,640000.000000
2,568000.000000
100000002,622000.000000
200000002,580000.000000
300000002,630000.000000
400000002,572000.000000
500000002,567000.000000
600000002,619000.000000
700000002,569000.000000
800000002,572000.000000
900000002,553000.000000
1000000002,582000.000000
1100000002,583000.000000
1200000002,596000.000000
1300000002,623000.000000
1400000002,581000.000000
1500000002,540000.000000
1600000002,539000.000000
1700000002,646000.000000
1800000002,570000.000000
1900000002,617000.000000
2000000002,630000.000000
2100000002,619000.000000
2200000002,575000.000000
2300000002,636000.000000
2400000002,589000.000000
2500000002,633000.000000
2600000002,727000.000000
2700000002,629000.000000
2800000002,607000.000000
2900000002,620000.000000
3000000002,600000.000000
3100000002,578000.000000
3200000002,690000.000000
3300000002,601000.000000
3400000002,654000.000000
3500000002,578000.000000
3600000002,604000.000000
3700000002,577000.000000
3800000002,634000.000000
3900000002,596000.000000
4000000002,597000.000000
4100000002,606000.000000
4200000002,623000.000000
4300000002,990000.000000
4400000002,569000.000000
4500000002,566000.000000
4600000002,601000.000000
4700000002,698000.000000
4800000002,633000.000000
4900000002,597000.000000
5000000002,632000.000000
5100000002,598000.000000
5200000002,798000.000000
5300000002,619000.000000
5400000002,644000.000000
5500000002,639000.000000
5600000002,684000.000000
5700000002,587000.000000
5800000002,846000.000000
5900000002,623000.000000
6000000002,609000.000000
6100000002,586000.000000
6200000002,622000.000000
6300000002,667000.000000
6400000002,574000.000000
6500000002,631000.000000
6600000002,854000.000000
6700000002,630000.000000
6800000002,591000.000000
6900000002,1262000.000000
7000000002,580000.000000
7100000002,550000.000000
7200000002,600000.000000
7300000002,549000.000000
7400000002,713000.000000
7500000002,615000.000000
7600000002,653000.000000
7700000002,606000.000000
7800000002,538000.000000
7900000002,645000.000000
8000000002,673000.000000
8100000002,667000.000000
8200000002,616000.000000
8300000002,627000.000000
8400000002,605000.000000
8500000002,656000.000000
8600000002,628000.000000
8700000002,621000.000000
8800000002,636000.000000
8900000002,593000.000000
9000000002,653000.000000
9100000002,594000.000000
9200000002,610000.000000
9300000002,632000.000000
9400000002,608000.000000
9500000002,604000.000000
9600000002,594000.000000
9700000002,639000.000000
9800000002,645000.000000
9900000002,604000.000000
2,544000.000000
100000002,639000.000000
200000002,572000.000000
300000002,630000.000000
400000002,589000.000000
500000002,627000.000000
600000002,619000.000000
700000002,630000.000000
800000002,621000.000000
900000002,603000.000000
1000000002,559000.000000
1100000002,581000.000000
1200000002,574000.000000
1300000002,653000.000000
1400000002,575000.000000
1500000002,614000.000000
1600000002,587000.000000
1700000002,633000.000000
1800000002,614000.000000
1900000002,594000.000000
2000000002,592000.000000
2100000002,663000.000000
2200000002,622000.000000
2300000002,607000.000000
2400000002,575000.000000
2500000002,621000.000000
2600000002,775000.000000
2700000002,613000.000000
2800000002,596000.000000
2900000002,647000.000000
3000000002,608000.000000
3100000002,564000.000000
3200000002,850000.000000
3300000002,587000.000000
3400000002,596000.000000
3500000002,571000.000000
3600000002,601000.000000
3700000002,589000.000000
3800000002,764000.000000
3900000002,574000.000000
4000000002,932000.000000
4100000002,591000.000000
4200000002,628000.000000
4300000002,646000.000000
4400000002,615000.000000
4500000002,943000.000000
4600000002,604000.000000
4700000002,647000.000000
4800000002,626000.000000
4900000002,562000.000000
5000000002,639000.000000
5100000002,596000.000000
5200000002,607000.000000
5300000002,599000.000000
5400000002,607000.000000
5500000002,604000.000000
5600000002,589000.000000
5700000002,705000.000000
5800000002,624000.000000
5900000002,776000.000000
6000000002,607000.000000
6100000002,614000.000000
6200000002,609000.000000
6300000002,753000.000000
6400000002,600000.000000
6500000002,607000.000000
6600000002,571000.000000
6700000002,609000.000000
6800000002,572000.000000
6900000002,622000.000000
7000000002,762000.000000
7100000002,582000.000000
7200000002,583000.000000
7300000002,697000.000000
7400000002,587000.000000
7500000002,636000.000000
7600000002,179000.000000
7700000002,599000.000000
7800000002,782000.000000
7900000002,621000.000000
8000000002,672000.000000
8100000002,608000.000000
8200000002,1087000.000000
8300000002,591000.000000
8400000002,594000.000000
8500000002,596000.000000
8600000002,605000.000000
8700000002,650000.000000
8800000002,606000.000000
8900000002,962000.000000
9000000002,626000.000000
9100000002,620000.000000
9200000002,599000.000000
9300000002,593000.000000
9400000002,641000.000000
9500000002,692000.000000
9600000002,694000.000000
9700000002,582000.000000
9800000002,602000.000000
9900000002,561000.000000
2,578000.000000
100000002,582000.000000
200000002,589000.000000
300000002,584000.000000
400000002,553000.000000
500000002,636000.000000
600000002,618000.000000
700000002,609000.000000
800000002,605000.000000
900000002,598000.000000
1000000002,623000.000000
1100000002,608000.000000
1200000002,590000.000000
1300000002,628000.000000
1400000002,591000.000000
1500000002,650000.000000
1600000002,560000.000000
1700000002,780000.000000
1800000002,653000.000000
1900000002,636000.000000
2000000002,586000.000000
2100000002,615000.000000
2200000002,664000.000000
2300000002,615000.000000
2400000002,631000.000000
2500000002,707000.000000
2600000002,615000.000000
2700000002,619000.000000
2800000002,626000.000000
2900000002,654000.000000
3000000002,611000.000000
3100000002,608000.000000
3200000002,650000.000000
3300000002,584000.000000
3400000002,618000.000000
3500000002,624000.000000
3600000002,617000.000000
3700000002,578000.000000
3800000002,600000.000000
3900000002,537000.000000
4000000002,639000.000000
4100000002,600000.000000
4200000002,528000.000000
4300000002,588000.000000
4400000002,636000.000000
4500000002,763000.000000
4600000002,612000.000000
4700000002,583000.000000
4800000002,604000.000000
4900000002,578000.000000
5000000002,605000.000000
5100000002,684000.000000
5200000002,605000.000000
5300000002,610000.000000
5400000002,640000.000000
5500000002,731000.000000
5600000002,644000.000000
5700000002,650000.000000
5800000002,572000.000000
5900000002,608000.000000
6000000002,633000.000000
6100000002,583000.000000
6200000002,606000.000000
6300000002,596000.000000
6400000002,583000.000000
6500000002,618000.000000
6600000002,606000.000000
6700000002,654000.000000
6800000002,570000.000000
6900000002,645000.000000
7000000002,541000.000000
7100000002,574000.000000
7200000002,567000.000000
7300000002,650000.000000
7400000002,611000.000000
7500000002,593000.000000
7600000002,602000.000000
7700000002,600000.000000
7800000002,616000.000000
7900000002,853000.000000
8000000002,575000.000000
8100000002,616000.000000
8200000002,603000.000000
8300000002,640000.000000
8400000002,518000.000000
8500000002,646000.000000
8600000002,594000.000000
8700000002,626000.000000
8800000002,633000.000000
8900000002,811000.000000
9000000002,626000.000000
9100000002,618000.000000
9200000002,601000.000000
9300000002,617000.000000
9400000002,623000.000000
9500000002,640000.000000
9600000002,588000.000000
9700000002,605000.000000
9800000002,611000.000000
9900000002,594000.000000
2,535000.000000
100000002,565000.000000
200000002,726000.000000
300000002,603000.000000
400000002,576000.000000
500000002,588000.000000
600000002,621000.000000
700000002,590000.000000
800000002,563000.000000
900000002,610000.000000
1000000002,562000.000000
1100000002,716000.000000
1200000002,572000.000000
1300000002,521000.000000
1400000002,562000.000000
1500000002,578000.000000
1600000002,607000.000000
1700000002,592000.000000
1800000002,560000.000000
1900000002,602000.000000
2000000002,586000.000000
2100000002,938000.000000
2200000002,554000.000000
2300000002,690000.000000
2400000002,612000.000000
2500000002,678000.000000
2600000002,1183000.000000
2700000002,639000.000000
2800000002,622000.000000
2900000002,869000.000000
3000000002,614000.000000
3100000002,599000.000000
3200000002,552000.000000
3300000002,568000.000000
3400000002,584000.000000
3500000002,591000.000000
3600000002,602000.000000
3700000002,607000.000000
3800000002,610000.000000
3900000002,593000.000000
4000000002,604000.000000
4100000002,582000.000000
4200000002,591000.000000
4300000002,583000.000000
4400000002,639000.000000
4500000002,830000.000000
4600000002,601000.000000
4700000002,544000.000000
4800000002,604000.000000
4900000002,609000.000000
5000000002,630000.000000
5100000002,627000.000000
5200000002,593000.000000
5300000002,560000.000000
5400000002,596000.000000
5500000002,578000.000000
5600000002,592000.000000
5700000002,579000.000000
5800000002,629000.000000
5900000002,583000.000000
6000000002,566000.000000
6100000002,563000.000000
6200000002,622000.000000
6300000002,629000.000000
6400000002,859000.000000
6500000002,616000.000000
6600000002,601000.000000
6700000002,643000.000000
6800000002,616000.000000
6900000002,617000.000000
7000000002,612000.000000
7100000002,646000.000000
7200000002,645000.000000
7300000002,598000.000000
7400000002,646000.000000
7500000002,665000.000000
7600000002,590000.000000
7700000002,911000.000000
7800000002,786000.000000
7900000002,646000.000000
8000000002,576000.000000
8100000002,603000.000000
8200000002,634000.000000
8300000002,533000.000000
8400000002,877000.000000
8500000002,632000.000000
8600000002,577000.000000
8700000002,617000.000000
8800000002,567000.000000
8900000002,637000.000000
9000000002,596000.000000
9100000002,632000.000000
9200000002,606000.000000
9300000002,613000.000000
9400000002,532000.000000
9500000002,635000.000000
9600000002,610000.000000
9700000002,663000.000000
9800000002,1005000.000000
9900000002,553000.000000
2,525000.000000
100000002,532000.000000
200000002,588000.000000
300000002,574000.000000
400000002,596000.000000
500000002,589000.000000
600000002,601000.000000
700000002,568000.000000
800000002,600000.000000
900000002,559000.000000
1000000002,554000.000000
1100000002,665000.000000
1200000002,549000.000000
1300000002,602000.000000
1400000002,550000.000000
1500000002,573000.000000
1600000002,566000.000000
1700000002,603000.000000
1800000002,618000.000000
1900000002,627000.000000
2000000002,619000.000000
2100000002,615000.000000
2200000002,578000.000000
2300000002,778000.000000
2400000002,563000.000000
2500000002,608000.000000
2600000002,588000.000000
2700000002,908000.000000
2800000002,580000.000000
2900000002,604000.000000
3000000002,588000.000000
3100000002,619000.000000
3200000002,783000.000000
3300000002,584000.000000
3400000002,590000.000000
3500000002,604000.000000
3600000002,571000.000000
3700000002,581000.000000
3800000002,603000.000000
3900000002,616000.000000
4000000002,632000.000000
4100000002,618000.000000
4200000002,605000.000000
4300000002,547000.000000
4400000002,556000.000000
4500000002,816000.000000
4600000002,617000.000000
4700000002,775000.000000
4800000002,613000.000000
4900000002,649000.000000
5000000002,619000.000000
5100000002,569000.000000
5200000002,570000.000000
5300000002,633000.000000
5400000002,640000.000000
5500000002,634000.000000
5600000002,580000.000000
5700000002,584000.000000
5800000002,669000.000000
5900000002,597000.000000
6000000002,603000.000000
6100000002,586000.000000
6200000002,617000.000000
6300000002,599000.000000
6400000002,568000.000000
6500000002,583000.000000
6600000002,544000.000000
6700000002,588000.000000
6800000002,573000.000000
6900000002,623000.000000
7000000002,596000.000000
7100000002,624000.000000
7200000002,604000.000000
7300000002,602000.000000
7400000002,584000.000000
7500000002,623000.000000
7600000002,650000.000000
7700000002,607000.000000
7800000002,1003000.000000
7900000002,668000.000000
8000000002,578000.000000
8100000002,616000.000000
8200000002,628000.000000
8300000002,626000.000000
8400000002,596000.000000
8500000002,638000.000000
8600000002,603000.000000
8700000002,606000.000000
8800000002,605000.000000
8900000002,643000.000000
9000000002,831000.000000
9100000002,676000.000000
9200000002,642000.000000
9300000002,559000.000000
9400000002,676000.000000
9500000002,625000.000000
9600000002,631000.000000
9700000002,558000.000000
9800000002,594000.000000
9900000002,616000.000000
2,563000.000000
100000002,651000.000000
200000002,585000.000000
300000002,577000.000000
400000002,581000.000000
500000002,565000.000000
600000002,920000.000000
700000002,608000.000000
800000002,566000.000000
900000002,687000.000000
1000000002,615000.000000
1100000002,636000.000000
1200000002,606000.000000
1300000002,619000.000000
1400000002,576000.000000
1500000002,830000.000000
1600000002,605000.000000
1700000002,1103000.000000
1800000002,600000.000000
1900000002,624000.000000
2000000002,611000.000000
2100000002,629000.000000
2200000002,606000.000000
2300000002,616000.000000
2400000002,601000.000000
2500000002,657000.000000
2600000002,597000.000000
2700000002,640000.000000
2800000002,774000.000000
2900000002,641000.000000
3000000002,595000.000000
3100000002,563000.000000
3200000002,656000.000000
3300000002,602000.000000
3400000002,687000.000000
3500000002,578000.000000
3600000002,622000.000000
3700000002,586000.000000
3800000002,625000.000000
3900000002,712000.000000
4000000002,633000.000000
4100000002,611000.000000
4200000002,640000.000000
4300000002,610000.000000
4400000002,637000.000000
4500000002,708000.000000
4600000002,648000.000000
4700000002,531000.000000
4800000002,671000.000000
4900000002,609000.000000
5000000002,923000.000000
5100000002,607000.000000
5200000002,619000.000000
5300000002,615000.000000
5400000002,585000.000000
5500000002,671000.000000
5600000002,617000.000000
5700000002,633000.000000
5800000002,675000.000000
5900000002,600000.000000
6000000002,573000.000000
6100000002,1068000.000000
6200000002,617000.000000
6300000002,614000.000000
6400000002,640000.000000
6500000002,642000.000000
6600000002,620000.000000
6700000002,618000.000000
6800000002,596000.000000
6900000002,679000.000000
7000000002,624000.000000
7100000002,1170000.000000
7200000002,792000.000000
7300000002,576000.000000
7400000002,587000.000000
7500000002,610000.000000
7600000002,597000.000000
