git_hash=8557d56,max_arr_sz=10000000000
n,duration_ns
3300000002,612352.000000
3400000002,592896.000000
3500000002,574464.000000
3600000002,571392.000000
3700000002,545792.000000
3800000002,590848.000000
3900000002,586752.000000
4000000002,618496.000000
4100000002,610304.000000
4200000002,770048.000000
4300000002,627712.000000
4400000002,611328.000000
4500000002,621568.000000
4600000002,607232.000000
4700000002,617472.000000
4800000002,543744.000000
4900000002,544768.000000
5000000002,612352.000000
5100000002,556032.000000
5200000002,620544.000000
5300000002,556032.000000
5400000002,605184.000000
5500000002,573440.000000
5600000002,581632.000000
5700000002,568320.000000
5800000002,642048.000000
5900000002,604160.000000
6000000002,727040.000000
6100000002,609280.000000
6200000002,608256.000000
6300000002,586752.000000
6400000002,574464.000000
6500000002,543744.000000
6600000002,563200.000000
6700000002,613376.000000
6800000002,607232.000000
6900000002,636928.000000
7000000002,578560.000000
7100000002,623616.000000
7200000002,587776.000000
7300000002,585728.000000
7400000002,557056.000000
7500000002,703488.000000
7600000002,574464.000000
7700000002,605184.000000
7800000002,587776.000000
7900000002,603136.000000
8000000002,580608.000000
8100000002,590848.000000
8200000002,615424.000000
8300000002,594944.000000
8400000002,562176.000000
8500000002,570368.000000
8600000002,735232.000000
8700000002,610304.000000
8800000002,586752.000000
8900000002,628736.000000
9000000002,593920.000000
9100000002,590848.000000
9200000002,659456.000000
9300000002,581632.000000
9400000002,605184.000000
9500000002,601088.000000
9600000002,601088.000000
9700000002,542720.000000
9800000002,607232.000000
9900000002,620544.000000
2,563200.000000
100000002,630784.000000
200000002,646144.000000
300000002,631808.000000
400000002,640000.000000
500000002,714752.000000
600000002,605184.000000
700000002,617472.000000
800000002,573440.000000
900000002,592896.000000
1000000002,572416.000000
1100000002,583680.000000
1200000002,608256.000000
1300000002,686080.000000
1400000002,623616.000000
1500000002,590848.000000
1600000002,760832.000000
1700000002,680960.000000
1800000002,621568.000000
1900000002,607232.000000
2000000002,610304.000000
2100000002,609280.000000
2200000002,599040.000000
2300000002,625664.000000
2400000002,564224.000000
2500000002,550912.000000
2600000002,549888.000000
2700000002,622592.000000
2800000002,613376.000000
2900000002,634880.000000
3000000002,620544.000000
3100000002,586752.000000
3200000002,586752.000000
3300000002,548864.000000
3400000002,653312.000000
3500000002,565248.000000
3600000002,666624.000000
3700000002,522239.968750
3800000002,553984.000000
3900000002,579584.000000
4000000002,613376.000000
4100000002,547840.000000
4200000002,615424.000000
4300000002,571392.000000
4400000002,589824.000000
4500000002,566272.000000
4600000002,590848.000000
4700000002,547840.000000
4800000002,593920.000000
4900000002,598016.000000
5000000002,611328.000000
5100000002,567296.000000
5200000002,592896.000000
5300000002,585728.000000
5400000002,592896.000000
5500000002,800768.000000
5600000002,626688.000000
5700000002,575488.000000
5800000002,840704.000000
5900000002,577536.000000
6000000002,653312.000000
6100000002,608256.000000
6200000002,804864.000000
6300000002,583680.000000
6400000002,641024.000000
6500000002,652288.000000
6600000002,641024.000000
6700000002,591872.000000
6800000002,687104.000000
6900000002,574464.000000
7000000002,552960.000000
7100000002,793600.000000
7200000002,646144.000000
7300000002,593920.000000
7400000002,580608.000000
7500000002,596992.000000
7600000002,658432.000000
7700000002,615424.000000
7800000002,562176.000000
7900000002,629760.000000
8000000002,577536.000000
8100000002,606208.000000
8200000002,593920.000000
8300000002,580608.000000
8400000002,563200.000000
8500000002,558080.000000
8600000002,612352.000000
8700000002,584704.000000
8800000002,546816.000000
8900000002,630784.000000
9000000002,561152.000000
9100000002,662528.000000
9200000002,584704.000000
9300000002,607232.000000
9400000002,801792.000000
9500000002,1005568.000000
9600000002,571392.000000
9700000002,571392.000000
9800000002,599040.000000
9900000002,571392.000000
2,556032.000000
100000002,583680.000000
200000002,547840.000000
300000002,672768.000000
400000002,593920.000000
500000002,545792.000000
600000002,583680.000000
700000002,585728.000000
800000002,583680.000000
900000002,793600.000000
1000000002,523264.000000
1100000002,572416.000000
1200000002,593920.000000
1300000002,588800.000000
1400000002,658432.000000
1500000002,610304.000000
1600000002,535552.000000
1700000002,623616.000000
1800000002,594944.000000
1900000002,627712.000000
2000000002,602112.000000
2100000002,1200128.000000
2200000002,583680.000000
2300000002,530432.000000
2400000002,581632.000000
2500000002,538624.000000
2600000002,603136.000000
2700000002,634880.000000
2800000002,545792.000000
2900000002,586752.000000
3000000002,524288.000000
3100000002,631808.000000
3200000002,585728.000000
3300000002,986112.000000
3400000002,652288.000000
3500000002,575488.000000
3600000002,930816.000000
3700000002,535552.000000
3800000002,599040.000000
3900000002,552960.000000
4000000002,571392.000000
4100000002,744448.000000
4200000002,585728.000000
4300000002,591872.000000
4400000002,914432.000000
4500000002,564224.000000
4600000002,569344.000000
4700000002,577536.000000
4800000002,603136.000000
4900000002,540672.000000
5000000002,624640.000000
5100000002,636928.000000
5200000002,626688.000000
5300000002,574464.000000
5400000002,612352.000000
5500000002,641024.000000
5600000002,606208.000000
5700000002,587776.000000
5800000002,660480.000000
5900000002,599040.000000
6000000002,644096.000000
6100000002,581632.000000
6200000002,615424.000000
6300000002,790528.000000
6400000002,601088.000000
6500000002,635904.000000
6600000002,564224.000000
6700000002,564224.000000
6800000002,572416.000000
6900000002,586752.000000
7000000002,577536.000000
7100000002,589824.000000
7200000002,596992.000000
7300000002,593920.000000
7400000002,774144.000000
7500000002,593920.000000
7600000002,576512.000000
7700000002,914432.000000
7800000002,575488.000000
7900000002,628736.000000
8000000002,615424.000000
8100000002,606208.000000
8200000002,606208.000000
8300000002,583680.000000
8400000002,618496.000000
8500000002,589824.000000
8600000002,584704.000000
8700000002,617472.000000
8800000002,578560.000000
8900000002,602112.000000
9000000002,586752.000000
9100000002,713728.000000
9200000002,582656.000000
9300000002,633856.000000
9400000002,587776.000000
9500000002,604160.000000
9600000002,563200.000000
9700000002,541696.000000
9800000002,604160.000000
9900000002,562176.000000
2,584704.000000
100000002,566272.000000
200000002,575488.000000
300000002,583680.000000
400000002,543744.000000
500000002,584704.000000
600000002,574464.000000
700000002,586752.000000
800000002,572416.000000
900000002,728064.000000
1000000002,551936.000000
1100000002,589824.000000
1200000002,598016.000000
1300000002,590848.000000
1400000002,576512.000000
1500000002,588800.000000
1600000002,573440.000000
1700000002,587776.000000
1800000002,618496.000000
1900000002,565248.000000
2000000002,591872.000000
2100000002,613376.000000
2200000002,856064.000000
2300000002,696320.000000
2400000002,593920.000000
2500000002,649216.000000
2600000002,595968.000000
2700000002,589824.000000
2800000002,602112.000000
2900000002,575488.000000
3000000002,578560.000000
3100000002,596992.000000
3200000002,602112.000000
3300000002,590848.000000
3400000002,588800.000000
3500000002,546816.000000
3600000002,584704.000000
3700000002,557056.000000
3800000002,595968.000000
3900000002,663552.000000
4000000002,579584.000000
4100000002,568320.000000
4200000002,570368.000000
4300000002,516096.000000
4400000002,556032.000000
4500000002,535552.000000
4600000002,574464.000000
4700000002,571392.000000
4800000002,608256.000000
4900000002,734208.000000
5000000002,589824.000000
5100000002,577536.000000
5200000002,640000.000000
5300000002,556032.000000
5400000002,611328.000000
5500000002,579584.000000
5600000002,590848.000000
5700000002,573440.000000
5800000002,589824.000000
5900000002,683008.000000
6000000002,601088.000000
6100000002,614400.000000
6200000002,644096.000000
6300000002,577536.000000
6400000002,550912.000000
6500000002,590848.000000
6600000002,621568.000000
6700000002,603136.000000
6800000002,593920.000000
6900000002,602112.000000
7000000002,557056.000000
7100000002,604160.000000
7200000002,570368.000000
7300000002,643072.000000
7400000002,536576.000000
7500000002,739328.000000
7600000002,606208.000000
7700000002,587776.000000
7800000002,600064.000000
7900000002,604160.000000
8000000002,661504.000000
8100000002,859136.000000
8200000002,619520.000000
8300000002,613376.000000
8400000002,577536.000000
8500000002,602112.000000
8600000002,594944.000000
8700000002,654336.000000
8800000002,580608.000000
8900000002,598016.000000
9000000002,584704.000000
9100000002,587776.000000
9200000002,580608.000000
9300000002,710656.000000
9400000002,794624.000000
9500000002,581632.000000
9600000002,606208.000000
9700000002,580608.000000
9800000002,598016.000000
9900000002,585728.000000
2,516096.000000
100000002,602112.000000
200000002,570368.000000
300000002,592896.000000
400000002,619520.000000
500000002,542720.000000
600000002,585728.000000
700000002,944128.000000
800000002,591872.000000
900000002,608256.000000
1000000002,599040.000000
1100000002,612352.000000
1200000002,572416.000000
1300000002,619520.000000
1400000002,569344.000000
1500000002,831488.000000
1600000002,618496.000000
1700000002,839680.000000
1800000002,571392.000000
1900000002,1022976.062500
2000000002,648192.000000
2100000002,579584.000000
2200000002,1024000.062500
2300000002,596992.000000
2400000002,559104.000000
2500000002,634880.000000
2600000002,694272.000000
2700000002,579584.000000
2800000002,552960.000000
2900000002,590848.000000
3000000002,829440.000000
3100000002,565248.000000
3200000002,537600.000000
3300000002,539648.000000
3400000002,654336.000000
3500000002,612352.000000
3600000002,513023.968750
3700000002,599040.000000
3800000002,590848.000000
3900000002,557056.000000
4000000002,601088.000000
4100000002,558080.000000
4200000002,598016.000000
4300000002,555008.000000
4400000002,801792.000000
4500000002,523264.000000
4600000002,568320.000000
4700000002,566272.000000
4800000002,664576.000000
4900000002,573440.000000
5000000002,609280.000000
5100000002,574464.000000
5200000002,622592.000000
5300000002,570368.000000
5400000002,594944.000000
5500000002,563200.000000
5600000002,586752.000000
5700000002,608256.000000
5800000002,593920.000000
5900000002,581632.000000
6000000002,583680.000000
6100000002,584704.000000
6200000002,588800.000000
6300000002,576512.000000
6400000002,572416.000000
6500000002,570368.000000
6600000002,586752.000000
6700000002,877568.000000
6800000002,580608.000000
6900000002,596992.000000
7000000002,602112.000000
7100000002,616448.000000
7200000002,557056.000000
7300000002,529408.000000
7400000002,587776.000000
7500000002,563200.000000
7600000002,562176.000000
7700000002,588800.000000
7800000002,587776.000000
7900000002,579584.000000
8000000002,599040.000000
8100000002,596992.000000
8200000002,579584.000000
8300000002,589824.000000
8400000002,569344.000000
8500000002,606208.000000
8600000002,599040.000000
8700000002,576512.000000
8800000002,586752.000000
8900000002,576512.000000
9000000002,570368.000000
9100000002,585728.000000
9200000002,579584.000000
9300000002,590848.000000
9400000002,729088.000000
9500000002,583680.000000
9600000002,599040.000000
9700000002,577536.000000
9800000002,536576.000000
9900000002,547840.000000
2,492544.000000
100000002,580608.000000
200000002,886784.000000
300000002,568320.000000
400000002,583680.000000
500000002,592896.000000
600000002,624640.000000
700000002,586752.000000
800000002,571392.000000
900000002,595968.000000
1000000002,629760.000000
1100000002,595968.000000
1200000002,640000.000000
1300000002,655360.000000
1400000002,568320.000000
1500000002,590848.000000
1600000002,580608.000000
1700000002,589824.000000
1800000002,561152.000000
1900000002,592896.000000
2000000002,588800.000000
2100000002,594944.000000
2200000002,520192.031250
2300000002,607232.000000
2400000002,967680.000000
2500000002,591872.000000
2600000002,583680.000000
2700000002,598016.000000
2800000002,616448.000000
2900000002,596992.000000
3000000002,556032.000000
3100000002,621568.000000
3200000002,570368.000000
3300000002,581632.000000
3400000002,585728.000000
3500000002,559104.000000
3600000002,616448.000000
3700000002,553984.000000
3800000002,621568.000000
3900000002,565248.000000
4000000002,691200.000000
4100000002,603136.000000
4200000002,580608.000000
4300000002,551936.000000
4400000002,940032.000000
4500000002,692224.000000
4600000002,629760.000000
4700000002,604160.000000
4800000002,626688.000000
4900000002,593920.000000
5000000002,604160.000000
5100000002,555008.000000
5200000002,626688.000000
5300000002,475136.000000
5400000002,627712.000000
5500000002,589824.000000
5600000002,619520.000000
5700000002,648192.000000
5800000002,627712.000000
5900000002,627712.000000
6000000002,610304.000000
6100000002,565248.000000
6200000002,585728.000000
6300000002,587776.000000
6400000002,608256.000000
6500000002,630784.000000
6600000002,574464.000000
6700000002,592896.000000
6800000002,588800.000000
6900000002,594944.000000
7000000002,592896.000000
7100000002,467968.000000
7200000002,587776.000000
7300000002,583680.000000
7400000002,601088.000000
7500000002,568320.000000
7600000002,594944.000000
7700000002,685056.000000
7800000002,604160.000000
7900000002,579584.000000
8000000002,570368.000000
8100000002,604160.000000
8200000002,579584.000000
8300000002,592896.000000
8400000002,575488.000000
8500000002,602112.000000
8600000002,609280.000000
8700000002,615424.000000
8800000002,604160.000000
8900000002,652288.000000
9000000002,616448.000000
9100000002,638976.000000
9200000002,659456.000000
9300000002,603136.000000
9400000002,592896.000000
9500000002,598016.000000
9600000002,563200.000000
9700000002,563200.000000
9800000002,657408.000000
9900000002,545792.000000
2,493568.000000
100000002,620544.000000
200000002,563200.000000
300000002,919552.000000
400000002,567296.000000
500000002,636928.000000
600000002,579584.000000
700000002,578560.000000
800000002,534528.000000
900000002,583680.000000
1000000002,615424.000000
1100000002,569344.000000
1200000002,624640.000000
1300000002,574464.000000
1400000002,1169408.000000
1500000002,590848.000000
1600000002,596992.000000
1700000002,611328.000000
1800000002,568320.000000
1900000002,614400.000000
2000000002,613376.000000
2100000002,581632.000000
2200000002,572416.000000
2300000002,614400.000000
2400000002,564224.000000
2500000002,631808.000000
2600000002,650240.000000
2700000002,616448.000000
2800000002,605184.000000
2900000002,579584.000000
3000000002,577536.000000
3100000002,644096.000000
3200000002,564224.000000
3300000002,584704.000000
3400000002,602112.000000
3500000002,618496.000000
3600000002,615424.000000
3700000002,571392.000000
3800000002,593920.000000
3900000002,946176.000000
4000000002,794624.000000
4100000002,585728.000000
4200000002,629760.000000
4300000002,604160.000000
4400000002,537600.000000
4500000002,564224.000000
4600000002,595968.000000
4700000002,564224.000000
4800000002,577536.000000
4900000002,640000.000000
5000000002,589824.000000
5100000002,498688.000000
5200000002,549888.000000
5300000002,537600.000000
5400000002,568320.000000
5500000002,618496.000000
5600000002,766976.000000
5700000002,603136.000000
5800000002,679936.000000
5900000002,608256.000000
6000000002,566272.000000
6100000002,625664.000000
6200000002,575488.000000
6300000002,581632.000000
6400000002,706560.000000
6500000002,829440.000000
6600000002,588800.000000
6700000002,593920.000000
6800000002,596992.000000
6900000002,688128.000000
7000000002,654336.000000
7100000002,667648.000000
7200000002,577536.000000
7300000002,686080.000000
7400000002,604160.000000
7500000002,616448.000000
7600000002,563200.000000
